TmID;JerseyName;FullName;BirthDate;BirthPlace;Height;PrimPosition;Foot;Outfitter;NumGames;NumGoals;NumIntGames;NumIntGoals
97659;Krafczyk;Dieter Krafczyk;1941-09-23;Kiel;N/A;Centre-Forward;N/A;;0;0;0;0
99711;Kraus;Helmut Kraus;1938-11-16;Hirschaid;N/A;Second Striker;N/A;;0;0;0;0
99716;Lindner;Dieter Lindner;1939-06-11;Breslau;N/A;Sweeper;N/A;;0;0;0;0
99723;Solz;Wolfgang Solz;1940-02-12;Frankfurt am Main;N/A;Left Winger;N/A;;0;0;2;0
99725;Stinka;Dieter Stinka;1937-08-10;Allenstein;N/A;Left Midfield;N/A;;0;0;0;0
100490;Strehl;Heinz Strehl;1938-07-20;Kalchreuth;N/A;Centre-Forward;N/A;;0;0;4;4
100492;Wabra;Roland Wabra;1935-11-25;Prag;N/A;Goalkeeper;;;0;0;0;0
100493;Wenauer;Ferdinand Wenauer;1939-04-26;Nürnberg;1,86 m;Centre-Back;right;;0;0;4;0
100533;Küppers;Hans Küppers;1938-12-24;Essen;N/A;Attacking Midfield;N/A;;0;0;7;2
102152;Erhardt;Herbert Erhardt;1930-07-06;Fürth;N/A;Right-Back;N/A;;0;0;51;1
109384;Brunnenmeier;Rudolf Brunnenmeier;1941-02-11;München;;Centre-Forward;N/A;;0;0;5;3
109443;Schwager;Dietmar Schwager;1940-08-15;;N/A;Sweeper;N/A;;0;0;0;0
126010;Milani;Aurelio Milani;1934-05-14;Desio;;Centre-Forward;;;0;0;0;0
135744;Aragonés;José Luis Aragonés Suárez Martínez;1938-07-28;Madrid;N/A;Central Midfield;N/A;;0;0;11;3
135771;Rodríguez;César Rodríguez Álvarez;1920-06-29;Léon;;Centre-Forward;;;0;0;13;7
136479;Czibor;Czibor Zoltán;1929-08-23;Kaposvár;1,69 m;Left Winger;left;;0;0;43;17
137208;Probst;Erich Probst;1927-12-05;Wien;N/A;Centre-Forward;N/A;;0;0;20;18
137747;Torres;José Augusto Costa Sénica Torres;1938-09-08;Santarém;N/A;Centre-Forward;;;0;0;33;14
142912;Blochwitz;Wolfgang Blochwitz;1941-02-08;Geringswalde;N/A;Goalkeeper;;;0;0;19;0
145515;Cudicini;Fabio Cudicini;1935-10-20;Trieste;1,91 m;Goalkeeper;;;0;0;0;0
148020;Vasović;Велибор Васовић;1939-10-03;Požarevac;N/A;Sweeper;N/A;;0;0;32;2
151245;Fontaine;Just Fontaine;1933-08-18;Marrakesch;1,74 m;Centre-Forward;right;;0;0;21;30
151249;Jerkovic;Дражан Јерковић;1936-08-06;Sibenik;1,86 m;Centre-Forward;;;0;0;21;11
151784;Bosselaar;Martinus Bosselaar;1936-01-16;Rotterdam;;Left Winger;left;;0;0;17;4
151819;Da Costa;Dino Da Costa;1931-08-01;Rio de Janeiro;1,79 m;Right Midfield;;;0;0;1;1
152029;Flinkevleugel;Frederik Arnoldus Flinkevleugel;1939-11-03;Amsterdam;1,68 m;Right-Back;right;;0;0;11;0
152145;Groot;Hendrik Groot;1938-04-22;Zaandijk;1,79 m;Centre-Forward;right;;0;0;39;12
152442;Kerkhoffs;Pierre Kerkhoffs;1936-03-26;Geleen;;;;;0;0;5;0
152443;Kerkum;Gerard Kerkum;1930-12-17;Rotterdam;;;;;0;0;1;0
153049;Moulijn;Coenraadt Moulijn;1937-02-15;Rotterdam;1,70 m;Left Winger;left;;0;0;38;4
153802;Pieters Graafland;Eduard Laurens Pieters Graafland;1934-01-05;Amsterdam;1,84 m;Goalkeeper;right;;0;0;47;0
154028;Schrijvers;David Christiaan Schrijvers;1941-09-18;Breda;;Centre-Back;;;0;0;22;1
154121;Soetekouw;Frits Soetekouw;1938-06-16;Amsterdam;;;;;0;0;1;0
154131;Steenbergen;Piet Steenbergen;1928-11-28;Rotterdam;;;;;0;0;2;0
154248;Villerius;Johannes Villerius;1939-02-08;;1,91 m;Centre-Back;;;0;0;1;0
155511;Canito;Nicanor Trapero Gonzalo;1931-03-18;Barakaldo;1,70 m;;;;0;0;1;0
155533;Luis Echeberría;Luis María Echeberría Igartua;1940-03-23;Erandio;;;;;0;0;4;0
166748;Trapattoni;Giovanni Luciano Giuseppe Trapattoni;1939-03-17;Cusano Milanino;N/A;Right Midfield;N/A;;0;0;17;1
167079;Enoksen;Henning Enoksen;1935-09-26;Sejerslev;;Centre-Forward;left;;0;0;54;29
167090;Madsen;Ole Eduard Fischer Madsen;1934-12-21;Kopenhagen;1,71 m;Centre-Forward;;;0;0;50;42
167100;Madsen;John Madsen;1937-05-14;Esbjerg;;;;;0;0;20;0
167103;Thorst;Kjeld Thorst;1940-05-13;Øster Svenstrup;;Centre-Forward;;;0;0;26;6
170328;Golobic;Franz Golobic;1922-04-07;;;;;;0;0;4;0
170329;Halla;Paul Halla;1931-04-10;Graz;;;;;0;0;34;2
170711;Atienza II;Ángel Atienza Landeta;1931-03-16;Madrid;1,77 m;Sweeper;;;0;0;0;0
170713;Lesmes II;Rafael Lesmes Bobed;1926-11-09;Ceuta;1,78 m;Centre-Back;;;0;0;1;0
170721;Bliard;René Bliard;1932-10-18;Dizy;;Centre-Forward;right;;0;0;7;0
170732;Leblond;Michel Leblond;1932-05-10;Reims;1,82 m;Central Midfield;left;;0;0;4;1
172231;Lucien Muller;Lucien Muller-Schmidt;1934-09-03;Bischwiller;N/A;Attacking Midfield;N/A;;0;0;16;3
174158;Liedholm;Nils Erik Liedholm;1922-10-08;Valdemarsvik;N/A;Centre-Forward;;;0;0;23;12
174163;Bergamaschi;Mario Bergamaschi;1929-01-07;Crema;1,78 m;Defensive Midfield;right;;0;0;5;1
176039;Lawrence;Thomas Johnstone Lawrence;1940-05-14;Dailly;;Goalkeeper;;;0;0;3;0
176040;Melia;James Melia;1937-11-01;Liverpool;1,70 m;Central Midfield;;;0;0;2;1
176045;Stevenson;William Stevenson;1939-10-26;Leith;;Left Midfield;left;;0;0;0;0
176051;Ferns;Philip Ferns;1937-11-14;Liverpool;;Left-Back;left;;0;0;0;0
176219;Crerand;Patrick Timothy Crerand;1939-02-19;Glasgow;1,78 m;Attacking Midfield;;;0;0;16;0
176529;McClelland;John McClelland;1940-05-19;Lurgan;1,80 m;Goalkeeper;;;0;0;6;0
176535;Wilson;Robert Primrose Wilson;1941-10-30;Chesterfield;1,83 m;Goalkeeper;;;0;0;3;0
176630;McLintock;Francis McLintock;1939-12-28;Glasgow;1,75 m;;;;0;0;9;1
176741;Blunstone;Frank Blunstone;1934-10-17;Crewe;;Left Winger;left;;0;0;5;0
176757;Shellito;Kenneth John Shellito;1940-04-18;London;;Right-Back;;;0;0;1;0
176758;Tambling;Robert Victor Tambling;1941-09-18;Storrington;1,86 m;Centre-Forward;;;0;0;3;1
176794;Dowd;Henry William Dowd;1938-07-04;Salford;;Goalkeeper;;;0;0;0;0
176902;Brand;Ralph Laidlaw Brand;1936-12-08;Edinburgh;;;;;0;0;8;0
177212;Labone;Brian Leslie Labone;1940-01-23;Liverpool;1,85 m;Centre-Back;right;;0;0;26;0
177216;Meagan;Michael Kevin Meagan;1934-05-29;Dublin;;Left-Back;;;0;0;4;0
177218;Morrissey;Johnny Morrissey;1940-04-18;Liverpool;;Left Winger;;;0;0;0;0
177223;Newton;Keith Robert Newton;1941-06-23;Manchester;1,80 m;Right-Back;right;;0;0;27;0
177248;Young;Alexander Young;1937-02-03;Loanhead;1,77 m;Centre-Forward;;;0;0;8;5
177292;Sidebottom;Geoffrey Sidebottom;1936-12-26;Mapplewell;;Goalkeeper;;;0;0;0;0
179006;Frank;Johann Frank;1938-05-14;Wien;;;;;0;0;7;0
179149;Hof;Erich Hof;1936-08-03;Wien;;Centre-Forward;;;0;0;37;28
181881;Baxter;James Curran Baxter;1939-09-29;Hill of Beath;1,80 m;Left Midfield;;;0;0;34;3
182004;Karlsson;Jan Karlsson;1940-12-04;;;;;;0;0;28;1
182034;Jonsson;Torbjörn Jonsson;1936-05-06;Ljusne;1,80 m;;;;0;0;33;11
187046;Schaaphok;Werner Schaaphok;1941-12-12;Berlin;;;;;0;0;0;0
187048;Smit;Cornelis J.V. Smit;1940-02-25;;;;;;0;0;0;0
188563;van Rijssel;Bob van Rijssel;1941-01-19;;;Left Winger;left;;0;0;0;0
188709;van Tilburg;Gerardus Wilhelmus van Tilburg;1941-08-25;Eindhoven;;;;;0;0;0;0
190462;Burini;Renzo Burini;1927-10-10;Palmanova;1,75 m;;;;0;0;4;1
193730;Tognon;Omero Tognon;1924-03-03;Padova;N/A;;;;0;0;14;0
193793;Olsen;Roque Germán Olsen Fontana;1925-09-09;Viale;;Second Striker;;;0;0;0;0
200627;Banks;Gordon Banks;1937-12-30;Sheffield;1,85 m;Goalkeeper;right;;0;0;73;0
200634;Paine;Terence Lionel Paine;1939-03-23;Winchester;1,70 m;Right Winger;right;;0;0;19;7
205280;Auld;Robert Auld;1938-03-23;Glasgow;;Left Midfield;left;;0;0;3;0
215713;Vojta;Josef Vojta;1935-04-19;Pilsen;;;;;0;0;0;0
215719;Kostic;Borivoje Kostić;1930-06-14;Obrenovac;1,84 m;Right Midfield;;;0;0;5;6
215894;Domenghini;Angelo Domenghini;1941-08-25;Lallio;N/A;Right Winger;N/A;;0;0;33;7
215963;Shesternev;Шестернёв Альберт Алексеевич;1941-06-20;Moskau;1,83 m;Sweeper;right;;0;0;90;0
216059;Mátrai;Mátrai (geb. Magna) Sándor;1932-11-20;Nagyszénás;1,82 m;Centre-Back;;;0;0;81;0
216062;Nagy;Nagy I. István;1939-04-14;Budapest;;;;;0;0;22;0
216067;Sipos;Ferenc Sipos;1932-12-13;Budapest;1,80 m;Centre-Back;right;;0;0;77;1
222562;Cook;Maurice Cook;1931-12-10;Hemel Hempstead;;Centre-Forward;;;0;0;0;0
222580;Leggat;Graham Leggat;1934-06-23;Aberdeen;;Right Midfield;;;0;0;18;8
223321;Stratton;Reginald Malcolm Stratton;1939-07-10;Kingsley;;;;;0;0;0;0
224104;Jair;Jair da Costa;1940-07-09;Santo André;1,73 m;Right Winger;;;0;0;1;0
226519;Simoni;Luigi Simoni;1939-01-22;Crevalcore;N/A;;;;0;0;0;0
232473;Gei;Renato Gei;1921-02-01;Brescia;N/A;;N/A;;0;0;1;0
233854;Serebryanikov;Серебряников Віктор Петрович;1940-03-29;Zaporizhya;1,73 m;Attacking Midfield;right;;0;0;21;3
234648;Yakimov;Димитър Николов Якимов;1941-08-12;Shlegovo;;;;;0;0;67;9
235943;Perani;Marino Perani;1939-10-27;Ponte Nossa;N/A;Right Winger;;;0;0;4;1
236039;Aubour;Marcel Aubour;1940-06-17;Saint-Tropez;1,80 m;Goalkeeper;right;;0;0;20;0
236054;Djorkaeff;Jean Djorkaeff;1939-10-27;Charvieu;N/A;Left-Back;N/A;;0;0;47;3
236204;Tacchella;Ely Tacchella;1936-05-25;;1,74 m;;;;0;0;43;0
237180;Del Sol;Luis Del Sol Cascajares;1935-04-06;Arcos de Jalón;1,69 m;Central Midfield;right;;0;0;16;3
237385;Kostov;Александър Димитров Костов;1938-03-02;;;;;;0;0;8;1
237693;Eschmann;Norbert Eschmann;1933-09-19;;;;;;0;0;15;3
237700;Losi;Giacomo Losi;1935-09-10;Soncino;N/A;Centre-Back;;;0;0;0;0
237714;Radice;Luigi Radice;1935-01-15;Cesano Maderno;;Left-Back;;;0;0;5;0
237716;Robotti;Enzo Robotti;1935-06-13;Alessandria;N/A;;;;0;0;15;0
237723;Amarildo;Amarildo Tavares da Silveira;1939-06-29;Campos dos Goytacazes;1,69 m;Centre-Forward;;;0;0;23;7
237777;Masek;Václav Mašek;1941-03-21;Praha;;;;;0;0;0;0
237782;Melić;Vojislav Melić;1940-01-05;Šabac;1,74 m;Defensive Midfield;;;0;0;27;2
237814;Stojanović;Mirko Stojanović;1939-06-11;;;Goalkeeper;;;0;0;0;0
238652;Araquistáin;José Araquistain Arrieta;1937-03-04;Azkoitia;1,80 m;Goalkeeper;;;0;0;6;0
238704;Martínez;Eulogio Martínez Ramiro;1935-03-11;Asunción;;;;;0;0;9;4
238741;Vergés;Martí Vergés Massa;1934-03-08;Vidreres;;Central Midfield;;;0;0;12;2
239531;La Crois;Rikkert La Crois;1934-01-24;Groningen;;Centre-Forward;;;0;0;0;0
239558;Verhoeven;Ad Verhoeven;1933-07-11;Rotterdam;;Right Midfield;right;;0;0;0;0
239578;de Koning;Hans de Koning;1934-12-28;;;;;;0;0;0;0
240472;Brilleman;Jan Albert Brilleman;1933-10-10;Utrecht;;Left-Back;;;0;0;0;0
240486;de Bruijn;Nico de Bruijn;1934-07-17;;;;;;0;0;0;0
240489;den Bleijker;Izaak Daniël den Bleijker;1928-06-30;Rotterdam;;Right Winger;;;0;0;0;0
240517;Hol;Gerrit Hol;1933-09-20;;;;;;0;0;0;0
240588;van der Bijl;Henk van der Bijl;1925-03-24;;;Goalkeeper;;;0;0;0;0
240591;van Woerden;Rini van Woerden;1934-03-26;Hamborn;;;;;0;0;0;0
243929;Dougan;Alexander Derek Dougan;1938-01-20;Belfast;1,91 m;Centre-Forward;;;0;0;43;8
244343;Giesser;Karl Giesser;1928-10-29;;;;;;0;0;4;0
244848;Fernandes;Humberto Fernandes;1940-06-14;Lissabon;1,75 m;Centre-Back;;;0;0;0;0
244896;Torres;Manuel Torres Pastor;1930-04-19;Teruel;;Sweeper;;;0;0;0;0
245229;Bajić;Манојло Бајић;1941-12-07;Belgrad;1,77 m;Right Midfield;;;0;0;2;0
245241;Lamartine;Robert Lamartine;1935-06-15;Decize;1,69 m;Right Winger;right;;0;0;0;0
245246;Pirmajer;Josip Pirmajer;1941-02-14;Trbovlje;;;;;0;0;0;0
245251;Ruiz;Antonio Ruiz Cervilla;1937-07-31;Guadalupe de Maciascoque;;Defensive Midfield;;;0;0;0;0
245257;Montuori;Miguel Montuori;1932-09-24;Rosario;1,73 m;Attacking Midfield;;;0;0;12;2
245258;Prini;Maurilio Prini;1932-08-17;Pontassieve;;;;;0;0;2;0
245265;Virgili;Giuseppe Virgili;1935-07-27;Udine;;Centre-Forward;;;0;0;7;2
245288;Felo;Rafael Batista Hernández;1936-10-24;Las Palmas de Gran Canaria;;Central Midfield;;;0;0;0;0
245297;Costa Pereira;Alberto da Costa Pereira;1929-12-22;Nacala;1,88 m;Goalkeeper;;;0;0;22;0
245299;Evaristo;Evaristo de Macedo Filho;1933-06-22;Rio de Janeiro;N/A;Centre-Forward;N/A;;0;0;14;8
245319;Neto;José António da Conceição Neto;1935-10-05;Montijo;1,65 m;Right Midfield;;;0;0;0;0
245343;Benítez;Víctor Benítez Morales;1936-10-30;Lima;1,72 m;;;;0;0;11;0
246907;Clayton;Ronald Clayton;1934-08-05;Preston;;Right Midfield;right;;0;0;35;0
246986;Senekowitsch;Helmut Senekowitsch;1933-10-22;Graz;;;;;0;0;18;5
247059;Dvorak;Milan Dvořák;1934-11-19;Prag;;;;;0;0;13;3
247099;Kraus;Tadeáš Kraus;1932-10-22;;;;;;0;0;0;0
247163;Vernon;Thomas Royston Vernon;1937-04-14;Ffynnongroew;1,75 m;Centre-Forward;right;;0;0;31;8
247430;Collins;Robert Young Collins;1931-02-16;Govanhill;1,60 m;Right Midfield;;;0;0;31;10
247874;Lorenzi;Benito Lorenzi;1925-12-20;Borgo a Buggiano;;;;;0;0;14;4
247880;Nesti;Fulvio Nesti;1925-06-08;Lastra a Signa;;;;;0;0;5;1
247881;Pandolfini;Egisto Pandolfini;1926-02-17;Lastra a Signa;1,70 m;Attacking Midfield;right;;0;0;21;9
248636;Jeppson;Hans Olof Jeppson;1925-05-10;Kungsbacka;;Centre-Forward;;;0;0;12;9
248795;Gonzalvo II;José Gonzalvo Falcón;1920-01-16;Mollet del Vallès;;;;;0;0;8;0
248813;Molowny;Luis Molowny Arbelo;1925-05-12;Santa Cruz de Tenerife;N/A;Second Striker;;;0;0;7;2
249219;Amadei;Amedeo Amadei;1921-07-26;Frascati;1,73 m;Centre-Forward;right;;0;0;13;7
249220;Annovazzi;Carlo Annovazzi;1925-05-24;Milano;1,82 m;;;;0;0;17;0
249243;Bepi;Giuseppe Moro;1921-01-16;Carbonera;1,85 m;Goalkeeper;;;0;0;9;0
250483;Zambata;Slaven Zambata;1940-09-24;Sinj;1,79 m;;;;0;0;31;21
250939;McKinnon;Ronald McKinnon;1940-08-20;Glasgow;;;;;0;0;0;1
251072;Baker;Peter Russell Baker;1931-12-10;Hampstead;1,75 m;Right-Back;;;0;0;0;0
251095;Marchi;Anthony Vittorio Marchi;1933-02-21;Edmonton;;Central Midfield;;;0;0;0;0
251096;Jorge Mendonça;Jorge Alberto Mendonça Paulino;1938-09-19;Luanda;1,84 m;Centre-Forward;;;0;0;0;0
251213;Kovalik;Kovalik Ferenc;1932-11-30;Mezőkovácsháza;;Goalkeeper;;;0;0;0;0
251227;Keszei;György Keszei;1940-04-10;;;;;;0;0;0;0
253266;Zaglio;Franco Zaglio;1936-12-23;Cremona;;Defensive Midfield;;;0;0;2;0
253627;Brown;Alexander Dewar Brown;1939-03-24;Grangemouth;;Left-Back;;;0;0;0;0
266623;Johannessen;Tom Johannessen;1933-07-28;;;;;;0;0;4;0
266631;Kristiansen;Reidar Kristiansen;1927-03-19;Fredrikstad;;;;;0;0;15;0
289310;Carminati;Italo Carminati;1935-05-04;Seriate;1,74 m;;;;0;0;0;0
289377;Sandberg;Gösta Oskar Leonard Sandberg;1932-08-06;Knivsta;;Centre-Forward;;;0;0;52;10
289380;Szimcsák;László Szimcsák;1936-06-08;;;;;;0;0;0;0
289653;Viollet;Dennis Viollet;1933-09-20;Manchester;;Centre-Forward;;;0;0;2;1
289694;Bizzarri;Claudio Bizzarri;1933-12-21;Porto Civitanova;1,72 m;Left Winger;;;0;0;0;0
289701;Chiappella;Giuseppe Chiappella;1924-09-28;San Donato Milanese;N/A;Defensive Midfield;;;0;0;17;0
290162;Bean;Gastone Bean;1936-08-11;San Canzian d'Isonzo;1,70 m;Centre-Forward;;;0;0;4;0
290325;Ruiz Sosa;Manuel Ruiz Sosa;1937-04-10;Coria del Río;;;;;0;0;5;0
290966;Raksi;Gavril Raksi;1938-11-01;Oradea;;Centre-Forward;;;0;0;3;0
291356;Fullam;John Rowan Fullam;1940-03-22;Dublin;;Left Midfield;;;0;0;0;0
291367;De Paoli;Virginio De Paoli;1938-06-22;Certosa di Pavia;1,73 m;;;;0;0;0;0
291384;Seitl;Walter Seitl;1941-03-15;;;;;;0;0;6;2
291527;Anderson;Stanley Anderson;1933-02-27;Horden;;;;;0;0;2;0
291533;Crawford;Raymond Crawford;1936-07-13;Portsmouth;;Centre-Forward;;;0;0;2;1
291542;Halmageanu;Bujor Hălmăgeanu;1941-02-14;Timișoara;1,80 m;;;;0;0;24;0
292289;Walter;Manfred Walter;1937-07-31;Wurzen;N/A;Sweeper;;;0;0;16;0
292441;Gülesin;Şükrü Gülesin;1922-09-14;Istanbul;1,91 m;Centre-Forward;right;;0;0;12;4
293097;Garzena;Bruno Garzena;1933-02-02;Venaria reale;;Right-Back;;;0;0;0;0
293176;Hamilton;Alexander William Hamilton;1936-04-05;Armadale;1,70 m;Right-Back;right;;0;0;24;0
293486;Bonifaci;Antoine Bonifaci;1931-09-04;Benzons;1,76 m;Defensive Midfield;;;0;0;1;0
293494;Dalnoki;Jenő Dalnoki;1932-12-12;Budapest;;;;;0;0;14;0
293544;Guarnacci;Egidio Guarnacci;1934-02-03;Roma;1,79 m;Defensive Midfield;;;0;0;3;0
293879;Robuschi;Laurent Robuschi;1935-10-05;Nizza;1,67 m;Left Winger;;;0;0;5;0
295847;Longoni;Angelo Longoni;1933-01-17;Lecco;;;;;0;0;1;0
296093;Christiansen;Jan Clifford Christiansen;1941-04-08;Enebakk;;;;;0;0;13;0
296733;Martin;Neil Martin;1940-10-20;Tranent;;Centre-Forward;;;0;0;3;0
296921;Ewen;Mathias Ewen;1941-01-15;;;;;;0;0;0;0
297871;Elder;Alexander Russell Elder;1941-04-25;Lisburn;1,79 m;Left-Back;;;0;0;40;1
297874;Humphries;William M. Humphries;1936-06-08;Belfast;1,63 m;;;;0;0;14;1
297878;Parke;John Parke;1937-08-06;Bangor;;;;;0;0;14;0
298582;Creiniceanu;Carol Creiniceanu;1939-02-01;Lupeni;1,69 m;;;;0;0;0;0
299337;Stuart;Edward Albert Stuart;1931-05-12;Middelburg, Eastern Cape;;Right-Back;right;;0;0;0;0
299834;Herriot;James Herriot;1939-12-20;Chapehall;;Goalkeeper;;;0;0;8;0
300662;Félix Ruiz;Félix Ruiz Gabarri;1940-07-14;Olite;;;;;0;0;0;0
300779;Datcu;Ilie Datcu;1937-07-20;Bukarest;1,78 m;Goalkeeper;;;0;0;13;0
300808;Petersen;Allan Petersen;1939-07-16;;;;;;0;0;0;0
300814;Rodvang;Jan Rodvang;1939-12-24;;;;;;0;0;6;0
300837;Cervellati;Cesarino Cervellati;1930-02-15;Baricella;;Right Winger;;;0;0;6;0
300898;Simatoc;Nicolae Simatoc;1920-05-01;Grimăncăuți;1,92 m;;;;0;0;8;0
300944;Gura;Jiri Gura;1936-02-20;;;;;;0;0;0;0
300963;Nilsson;Hans Nilsson;1941-11-07;;;;;;0;0;0;0
301114;Casari;Giuseppe Casari;1922-04-10;Martinengo;;Goalkeeper;;;0;0;6;0
301130;Koszka;Constantin Koszka;1939-09-17;Arad;1,80 m;;;;0;0;21;1
302126;Tsanev;Никола Цанев;1939-12-01;Sofia;1,72 m;;;;0;0;8;3
302132;Willems;Robert Henri Mathilde Willems;1935-05-06;Lier;1,78 m;Defensive Midfield;;;0;0;4;0
302561;Grip;Tord Grip;1938-01-13;;;;;;0;0;0;0
303024;Osyanin;Осянин Николай Викторович;1941-12-12;Sobolevskoe, Tatarstan Republic;1,79 m;Centre-Forward;right;;0;0;3;1
303092;Shaqiri;Xhevdet Shaqiri;1923-01-05;Dudas, Shkodër;;;;;0;0;14;0
303375;Romano;Giovanni Romano;1931-08-21;Basiliano;;Goalkeeper;;;0;0;0;0
303804;Joyce;Walter Joyce;1937-09-10;Oldham;1,78 m;;;;0;0;0;0
303821;Pointer;Raymond Pointer;1936-10-10;Cramlington;1,74 m;Centre-Forward;;;0;0;3;2
304475;Hauser;Helmuth Hauser;1941-03-07;Schopfheim;;;;;0;0;0;0
305042;Kristoffersen;Terje Kristoffersen;1941-03-08;;;;;;0;0;0;0
305053;Stocker;Hans-Peter Stocker;1936-11-23;Basel;;;;;0;0;1;0
305061;Andersen;Knud Andersen;1940-03-11;;;;;;0;0;0;0
305109;Vasiliou;Παύλος Βασιλείου;1940-12-28;Larnaka;;;;;0;0;8;0
305259;Shchegolkov;Volodymyr Shchegolkov;1937-06-01;Odessa;;;;;0;0;0;0
305760;Heger;Bert Heger;1940-05-14;;;;;;0;0;0;0
306271;Partanen;Urho Partanen;1941-09-08;;;;;;0;0;0;0
306380;Liberalato;Mario Liberalato;1937-08-05;Carpenedo;;Goalkeeper;;;0;0;0;0
306381;Pelagalli;Ambrogio Pelagalli;1940-02-15;Pieve Porto Morone;1,72 m;;;;0;0;0;0
306389;Baxter;William Alexander Baxter;1939-04-23;Edinburgh;;Defensive Midfield;;;0;0;0;0
306392;Compton;John Frederick Compton;1937-08-27;London;;;;;0;0;0;0
306395;Elsworthy;John Elsworthy;1931-07-26;;;;;;0;0;0;0
306418;Orbán;Árpád Orbán;1938-04-14;Győr;;;;;0;0;0;0
306420;Palotai;Károly Palotai;1935-09-11;Békéscsaba;N/A;;;;0;0;0;0
306438;Tóth;László Tóth;1938-03-06;;;Goalkeeper;;;0;0;3;0
306444;Colas;Ady Colas;1937-05-27;;;;;;0;0;0;0
306451;Léonard;Johny Léonard;1941-10-03;Luxemburg;;;;;0;0;1;0
306452;Mertl;Jean-Pierre Mertl;1930-04-23;;;;;;0;0;20;1
306504;Desbiolles;Michel René Desbiolles;1941-08-24;Chêne-Bougeries;;;;;0;0;6;0
306545;Robertson;Hugh Robertson;1939-11-29;Auchinleck;1,68 m;Left Midfield;;;0;0;0;0
306583;Debattista;Emmanuel Debattista;1929-12-21;;;;;;0;0;0;0
306640;Rita;Jose Manuel da Silva Gonçalves Rita;1930-03-12;Vila Real de Santo António;1,83 m;Goalkeeper;;;0;0;0;0
306787;Vilezsál;Oszkár Vilezsál;1930-09-17;Salgótarján;1,70 m;Right Midfield;;;0;0;2;0
306859;Showell;George Showell;1934-02-09;;;;;;0;0;0;0
306978;Niittymäki;Pentti Niittymäki;1937-03-11;;;;;;0;0;0;0
307061;Vereš;Andrija Vereš;1933-05-16;;;Goalkeeper;;;0;0;0;0
307340;Stevens;Dennis Stevens;1933-11-30;Dudley;;Centre-Forward;;;0;0;0;0
308104;Čop;Milan Čop;1938-10-05;Slavonski Brod;;;;;0;0;10;0
308114;Herrmann;Heinz Herrmann;1938-05-14;;;;;;0;0;0;0
