TrainerID;ClubID;Since
518;5;1997-07-01
521;276;1998-07-01
522;130;1998-07-01
523;130;1996-07-01
525;506;1994-07-01
526;237;1997-07-01
530;410;1998-07-01
532;148;1997-11-24
533;452;1998-07-01
537;938;1978-07-01
538;625;1998-01-01
544;625;1994-07-01
550;395;1995-07-05
552;336;1993-12-07
553;131;1991-04-12
555;3;1998-07-01
556;443;1991-07-01
569;94;1995-07-01
573;95;1998-09-30
580;932;1992-01-01
592;699;1998-01-01
600;1181;1996-07-05
602;281;1998-02-18
603;677;1994-12-28
605;1181;1997-07-08
606;1132;1998-06-02
608;1027;1998-01-06
610;873;1981-02-01
611;873;1981-11-10
617;989;1992-06-09
618;543;1998-11-15
619;873;1998-04-29
621;1075;1994-07-01
624;150;1997-07-01
628;5;1998-07-01
631;336;1996-07-01
634;276;1995-07-01
636;39;1997-08-24
641;940;1998-07-01
642;583;1998-07-01
645;903;1998-02-11
650;289;1993-02-05
652;903;1996-12-30
657;403;1996-07-01
660;2553;1996-12-07
663;43;1995-08-01
671;447;1990-07-01
672;434;1998-09-27
675;42;1989-09-13
676;873;1997-02-28
678;801;1996-01-01
681;16;1998-07-01
689;79;1998-07-01
693;16;1997-07-01
706;2282;1991-07-01
707;354;1997-07-01
712;204;1991-03-11
714;2973;1998-12-13
718;192;1998-07-01
719;204;1997-07-01
729;429;1998-10-23
742;328;1992-07-01
751;101;1981-04-08
780;418;1998-07-01
782;720;1998-07-01
796;141;1995-03-29
805;455;1997-07-01
810;449;1997-02-03
824;40;1996-02-04
829;33;1992-07-01
843;86;1971-09-28
844;57;1971-04-16
845;86;1980-02-21
846;86;1969-07-01
847;2441;1981-07-01
848;4;1979-08-19
849;1053;1995-07-01
850;299;1977-11-01
851;86;1977-12-20
852;86;1978-07-01
853;3057;1997-07-01
854;86;1997-08-21
860;44;1981-12-09
862;2444;1987-07-01
863;52;1981-11-30
864;41;1968-07-01
865;41;1967-07-01
866;41;1970-07-01
867;41;1966-04-18
868;41;1963-07-01
869;24;1982-09-19
872;18;1998-04-01
873;24;1993-03-31
874;24;1995-04-03
875;105;1996-10-17
876;15;1982-07-01
878;33;1978-07-01
879;24;1978-07-01
880;1091;1980-04-29
881;107;1968-07-01
882;15;1995-04-10
883;65;1981-07-01
884;667;1976-07-01
885;413;1991-07-01
886;25;1990-11-14
889;39;1995-04-18
890;669;1987-07-01
891;42;1993-11-09
892;33;1993-01-18
893;79;1995-04-25
894;39;1997-03-11
895;27;1991-10-09
896;27;1996-04-28
897;2441;1982-01-27
898;42;1989-07-01
899;30;1965-07-01
900;30;1993-07-01
901;30;1975-03-10
902;30;1985-07-01
903;89;1982-07-19
904;30;1992-03-07
905;30;1969-07-01
907;129;1998-04-01
908;21;1985-07-01
912;48;1981-11-27
914;33;1979-12-05
915;66;1997-10-01
916;66;1990-01-01
917;66;1993-05-11
918;38;1997-09-16
919;82;1995-04-06
921;167;1995-07-01
922;35;1997-07-01
923;44;1965-03-09
924;44;1979-12-27
925;44;1985-11-11
926;1096;1996-07-01
927;8;1996-08-29
928;89;1996-04-11
929;459;1992-12-10
930;44;1983-12-11
931;44;1984-07-01
934;99;1994-04-06
935;459;1989-07-01
936;101;1994-07-01
937;52;1986-07-01
938;57;1997-05-20
939;504;1982-07-01
940;18;1987-07-01
944;71;1987-07-01
945;10848;1998-07-01
947;2275;1998-01-01
948;52;1985-07-01
949;52;1986-03-30
950;52;1985-09-16
951;52;1983-03-31
952;41;1977-10-28
953;79;1972-07-01
954;91;1981-01-13
955;4;1984-01-01
957;52;1965-02-23
958;52;1980-02-11
959;26;1993-07-01
962;26;1997-03-22
963;26;1998-01-01
964;2;1965-02-24
965;3;1995-08-27
966;299;1996-07-01
967;3;1983-08-24
968;2;1983-03-22
969;429;1986-07-01
970;4;1983-10-26
971;89;1998-09-30
973;80;1979-07-01
974;57;1973-07-01
975;16;1968-04-18
976;16;1968-12-17
977;56;1983-01-18
978;8;1970-07-01
979;3;1997-07-01
980;16;1983-10-31
981;8;1974-11-04
982;434;1994-01-01
984;72;1988-07-01
985;72;1987-04-19
986;72;1984-11-01
987;72;1984-12-01
989;72;1983-09-21
990;72;1984-10-01
992;72;1979-09-21
993;65;1981-03-01
994;72;1969-11-13
995;42;1970-01-02
996;260;1980-02-29
997;8;1971-07-01
998;358;1991-07-24
1007;10;1998-08-17
1017;60;1984-07-01
1019;2784;1995-07-01
1025;60;1978-09-30
1027;60;1972-07-01
1029;60;1989-08-27
1031;60;1981-07-01
1033;60;1989-12-01
1034;105;1988-07-01
1035;8;1990-07-01
1036;60;1986-03-23
1037;2503;1997-12-08
1040;89;1997-09-26
1043;168;1998-07-01
1047;459;1995-05-01
1048;48;1998-08-27
1050;995;1997-07-01
1051;826;1997-03-17
1055;76;1995-01-01
1056;197;1994-08-15
1058;715;1996-11-15
1067;232;1937-01-01
1069;129;1995-07-01
1079;419;1998-01-01
1081;10;1994-02-01
1082;33;1967-07-01
1084;413;1995-07-01
1097;195;1998-01-01
1100;398;1997-07-01
1115;38;1996-11-24
1116;4;1993-11-10
1121;8;1991-03-20
1131;105;1996-05-03
1135;4772;1994-07-01
1154;683;1996-06-26
1162;10848;1997-12-07
1183;634;1996-07-01
1186;12;1997-07-01
1196;1;1991-04-22
1199;113;1984-10-04
1201;94;1998-07-01
1219;1011;1996-01-01
1222;1064;1998-07-01
1230;1082;1994-07-01
1231;1082;1998-09-01
1232;667;1994-07-01
1237;618;1998-07-01
1241;583;1987-10-25
1252;1091;1998-09-30
1262;801;1988-01-01
1273;762;1998-07-01
1291;40;1997-12-20
1295;800;1998-07-01
1300;826;1996-07-01
1312;938;1994-07-01
1320;527;1997-10-02
1321;260;1995-03-31
1332;4603;1995-07-01
1337;2444;1997-10-05
1340;2784;1998-07-01
1343;15;1988-07-01
1355;80;1987-07-01
1381;107;1994-10-04
1406;48;1968-07-01
1407;79;1969-07-01
1418;107;1989-03-06
1426;192;1998-03-07
1432;938;1995-07-01
1439;58;1997-07-01
1445;2961;1988-01-01
1448;101;1924-07-01
1464;85;1994-07-01
1491;602;1992-10-01
1503;61;1995-10-20
1512;339;1987-01-01
1516;57;1986-08-18
1517;91;1975-07-01
1518;92;1986-12-31
1520;16;1974-02-15
1521;16;1972-11-01
1525;1027;1994-05-25
1527;1078;1997-02-21
1536;1082;1997-07-01
1547;417;1998-07-01
1552;150;1994-02-28
1554;418;1992-07-01
1556;897;1998-07-01
1563;941;1997-10-15
1571;5608;1998-01-01
1580;42;1971-11-18
1583;1519;1998-09-05
1593;1075;1998-07-01
1613;667;1995-03-28
1636;197;1998-07-01
1647;618;1992-07-01
1649;399;1988-10-12
1662;187;1992-03-24
1669;92;1980-01-01
1687;232;1939-04-01
1697;370;1995-02-01
1703;603;1998-02-16
1708;22;1995-07-01
1722;352;1993-07-01
1727;1041;1988-07-01
1729;162;1994-09-15
1733;667;1998-07-15
1742;2288;1989-03-20
1752;449;1992-07-01
1775;164;1997-07-01
1790;663;1949-05-17
1801;267;1995-01-01
1804;353;1998-01-01
1806;244;1997-07-01
1810;416;1998-07-01
1813;1118;1989-01-01
1815;234;1989-07-01
1825;114;1997-07-01
1827;232;1997-01-01
1828;29;1998-08-15
1842;94;1996-04-27
1847;417;1992-11-01
1880;61;1990-03-19
1899;873;1998-06-04
1908;265;1996-10-23
1910;1091;1991-09-01
1926;1;1997-07-01
1930;99;1997-09-05
1932;1025;1998-07-01
1936;683;1994-10-20
1937;130;1987-07-01
1938;14;1962-07-01
1939;57;1960-07-01
1941;991;1992-01-19
1964;197;1996-08-31
1981;459;1998-12-22
1988;1032;1998-03-18
1990;148;1992-05-27
1998;931;1997-09-25
2001;8780;1995-07-01
2003;1035;1998-07-06
2005;94;1991-07-01
2024;969;1998-07-01
2027;46;1997-07-01
2029;131;1997-07-01
2037;353;1989-01-01
2049;398;1997-01-28
2055;1032;1998-03-25
2072;272;1998-02-01
2078;159;1994-07-01
2084;129;1992-07-01
2085;62;1998-07-01
2107;301;1992-08-16
2114;255;1994-01-01
2119;676;1993-09-13
2120;234;1997-10-28
2121;36;1995-07-01
2123;800;1980-07-01
2139;416;1994-10-02
2142;1091;1995-11-27
2147;1035;1995-07-01
2156;1;1998-09-16
2196;365;1997-07-01
2200;192;1991-07-01
2232;35;1991-02-20
2233;395;1992-04-14
2281;3;1972-07-01
2292;26;1987-07-01
2311;26;1985-07-01
2324;58;1995-07-01
2327;583;1996-07-01
2332;449;1993-09-23
2336;706;1991-02-25
2341;1008;1997-01-01
2365;157;1997-07-01
2367;35;1997-04-21
2373;354;1998-07-01
2379;94;1988-07-01
2387;61;1997-07-01
2389;1184;1994-07-01
2400;91;1995-08-29
2403;826;1992-12-02
2412;826;1989-07-01
2434;14;1990-03-28
2436;122;1994-06-01
2441;676;1989-08-25
2443;122;1991-11-01
2461;1075;1990-11-01
2465;395;1996-11-22
2467;168;1996-06-15
2468;429;1988-07-01
2469;7976;1996-07-01
2474;17629;1998-01-01
2476;422;1998-06-29
2498;422;1993-07-01
2504;410;1987-10-12
2508;318;1996-09-24
2542;61;1993-03-22
2543;272;1991-01-01
2545;2441;1998-11-26
2551;583;1990-07-01
2588;12;1996-07-01
2590;216;1996-07-01
2592;377;1997-01-01
2598;9465;1996-07-01
2603;543;1995-12-13
2609;20;1998-08-01
2630;368;1996-01-25
2634;1039;1996-09-16
2635;1123;1998-07-01
2636;148;1998-10-01
2637;11;1986-03-25
2640;631;1998-02-13
2643;2961;1995-01-01
2661;150;1998-10-27
2674;621;1996-07-01
2690;419;1998-07-01
2691;216;1995-07-01
2693;1189;1986-07-01
2695;216;1991-07-01
2696;365;1993-07-01
2697;371;1998-07-17
2699;294;1996-07-01
2701;8780;1994-07-01
2704;405;1998-02-25
2708;114;1970-01-01
2709;260;1994-04-14
2728;13;1998-07-01
2755;964;1996-11-23
2764;1043;1992-01-01
2786;167;1998-04-19
2790;39;1989-02-14
2802;428;1997-12-01
2816;1027;1990-03-20
2823;276;1996-07-01
2824;362;1993-07-01
2846;621;1996-03-18
2853;1010;1993-07-01
2865;62;1997-10-09
2866;5225;1996-07-01
2878;1053;1998-01-01
2881;3426;1997-07-01
2886;1118;1998-01-01
2917;1390;1994-07-01
2923;1038;1997-07-01
2924;447;1996-01-01
2931;395;1997-05-07
2961;9465;1998-01-01
2991;170;1994-05-23
3003;14;1988-11-17
3005;14;1996-07-01
3006;10848;1994-10-02
3007;409;1995-08-29
3008;14;1998-05-17
3009;170;1998-04-01
3011;409;1988-04-18
3016;395;1993-07-01
3033;583;1998-10-09
3048;122;1993-07-01
3055;354;1995-08-25
3064;6195;1997-11-25
3065;232;1936-08-01
3075;62;1994-07-01
3078;61;1995-04-07
3079;289;1993-11-26
3080;289;1991-12-30
3082;984;1997-12-24
3099;1132;1996-03-07
3109;1390;1997-07-01
3112;496;1998-07-01
3115;97;1994-03-04
3116;57;1996-03-21
3117;97;1995-09-02
3119;272;1987-01-01
3120;2844;1958-01-01
3121;1044;1979-01-01
3123;2844;1997-01-01
3125;1236;1978-01-01
3129;1237;1998-02-26
3130;1237;1996-12-11
3131;1237;1995-11-21
3132;1237;1993-12-15
3133;1237;1987-01-05
3143;38;1998-07-01
3146;299;1997-11-20
3158;416;1997-10-07
3193;610;1998-11-14
3217;1075;1994-03-27
3228;99;1983-11-01
3252;1082;1993-03-01
3310;1082;1992-07-01
3319;8689;1991-07-01
3323;13;1994-07-01
3325;452;1997-04-17
3338;57;1974-07-01
3383;395;1984-04-27
3390;204;1998-07-01
3404;365;1994-07-01
3423;447;1998-04-12
3449;1180;1988-05-04
3505;1078;1998-07-01
3542;3008;1997-07-01
3586;13;1995-02-26
3597;448;1995-07-01
3604;2784;1997-07-01
3607;2973;1997-07-01
3665;370;1997-11-21
3694;631;1991-07-01
3702;1007;1994-07-01
3722;4603;1989-07-01
3725;713;1996-03-01
3742;192;1984-12-03
3768;602;1983-05-02
3771;540;1998-07-01
3780;3793;1997-07-01
3786;468;1998-12-24
3787;317;1992-07-01
3843;1090;1987-01-01
3876;256;1998-09-15
3904;21598;1989-07-01
3936;2784;1995-01-01
3943;826;1997-07-01
3951;40;1997-07-01
3962;1082;1995-09-02
3967;1082;1997-03-01
3978;1041;1996-12-02
3979;618;1996-03-01
3994;5790;1996-07-01
4001;826;1989-10-15
4006;995;1991-02-02
4059;222;1998-03-12
4070;14;1986-07-01
4082;301;1998-10-24
4088;429;1996-07-01
4111;282;1993-07-01
4120;318;1990-07-01
4136;543;1986-10-07
4141;1110;1997-10-07
4142;371;1997-07-03
4146;355;1995-07-11
4149;355;1996-01-02
4153;1231;1986-01-01
4155;1010;1996-07-01
4160;969;1989-07-01
4166;91;1995-08-15
4175;3909;1995-01-01
4197;1;1987-05-11
4198;237;1995-11-01
4204;2573;1997-07-01
4227;984;1994-10-20
4282;321;1996-08-10
4335;527;1974-05-23
4373;708;1997-09-09
4385;1236;1993-01-01
4405;1044;1993-01-01
4417;1075;1998-01-21
4424;206;1981-01-01
4433;1044;1994-01-01
4481;669;1992-07-01
4622;23;1995-09-25
4628;36;1996-07-01
4676;25;1992-04-24
4696;422;1998-05-11
4708;20;1998-12-09
4715;1090;1997-07-01
4767;1186;1997-01-24
4786;4040;1992-07-01
4795;952;1997-07-01
4819;282;1988-01-01
4826;42;1996-03-26
4890;159;1997-01-01
4895;676;1997-07-01
4939;759;1992-10-06
5051;150;1993-07-01
5059;2698;1998-06-01
5060;1225;1997-01-01
5082;237;1996-01-26
5104;1186;1998-11-23
5107;383;1992-07-01
5164;338;1993-01-01
5192;2410;1980-01-01
5221;76;1998-08-09
5225;1050;1995-11-05
5227;448;1990-07-01
5229;159;1996-07-01
5232;119;1996-07-01
5239;931;1991-01-27
5240;338;1995-07-01
5253;187;1994-07-01
5261;790;1996-06-01
5269;4040;1991-07-01
5315;71;1994-07-01
5328;56;1997-03-30
5342;12;1989-02-19
5383;511;1983-07-01
5385;416;1997-07-01
5403;107;1996-01-01
5409;312;1991-07-01
5416;398;1988-07-01
5428;448;1995-07-01
5429;312;1990-07-01
5432;6195;1998-07-01
5433;1421;1990-07-01
5449;43;1993-05-01
5467;129;1996-04-16
5480;255;1990-04-15
5493;148;1993-06-19
5501;61;1991-07-01
5512;3793;1994-07-01
5527;255;1992-09-01
5539;1008;1985-01-01
5548;801;1990-01-01
5563;338;1997-01-01
5572;5;1984-03-26
5576;1064;1998-07-01
5588;312;1996-01-01
5594;190;1998-09-23
5599;301;1997-08-09
5602;3837;1994-01-01
5614;2503;1997-07-01
5618;208;1985-07-01
5653;1519;1995-03-30
5694;8685;1998-07-01
5727;21951;1937-07-01
5762;368;1997-10-06
5777;4040;1986-07-01
5781;130;1979-03-26
5786;410;1993-07-01
5794;10;1987-09-15
5809;244;1995-09-06
5925;368;1998-01-18
5948;459;1998-07-01
6017;660;1996-08-01
6023;321;1995-07-01
6050;4668;1990-05-25
6071;1007;1995-07-01
6074;294;1997-01-27
6079;22431;1992-04-23
6085;328;1996-04-16
6101;77;1998-05-24
6115;1039;1998-10-16
6116;990;1992-01-07
6117;29;1997-06-27
6119;631;1993-02-16
6130;237;1984-07-01
6163;3;1980-04-16
6206;1;1993-11-04
6276;676;1994-01-01
6288;338;1995-04-10
6306;631;1985-07-01
6309;164;1996-10-25
6315;603;1994-11-01
6349;399;1988-01-01
6367;1186;1991-09-01
6413;57;1992-07-01
6435;267;1995-08-26
6462;1084;1992-01-06
6495;232;1945-07-01
6497;232;1949-01-01
6525;368;1997-02-24
6530;244;1994-12-16
6564;156;1998-07-01
6566;1075;1985-07-01
6571;512;1993-11-10
6593;2444;1992-07-01
6594;14;1989-01-01
6595;676;1997-04-29
6597;2444;1966-01-01
6598;14;1987-07-01
6627;417;1996-08-01
6715;167;1990-01-22
6754;58;1966-07-01
6766;107;1995-07-01
6782;1073;1995-11-30
6792;99;1982-07-01
6816;1008;1996-07-08
6945;447;1998-07-01
6958;69;1981-07-01
7121;22431;1990-07-01
7123;759;1998-07-01
7129;318;1995-05-05
7155;368;1987-07-01
7209;3471;1997-01-04
7226;84;1997-04-07
7236;618;1990-07-01
7277;403;1991-07-01
7281;7609;1967-07-01
7288;1181;1990-06-11
7300;989;1994-09-01
7302;232;1951-06-05
7394;2444;1985-04-24
7416;197;1995-03-28
7418;13;1995-07-01
7427;80;1981-07-01
7448;299;1986-07-01
7583;377;1986-07-01
7585;1035;1997-11-01
7590;1073;1995-07-01
7610;527;1998-10-24
7647;1186;1945-09-01
7649;634;1998-03-19
7654;2288;1997-10-22
7664;1071;1998-08-04
7701;413;1990-09-12
7721;1231;1996-01-01
7790;23;1998-11-23
7798;77;1997-01-01
7875;141;1990-08-25
7970;527;1995-07-01
8051;2275;1994-01-01
8163;511;1998-02-08
8253;350;1986-03-27
8297;1084;1996-11-25
8368;5766;1997-07-01
8374;362;1995-07-01
8377;23;1997-07-01
8498;116;1995-07-01
8507;419;1997-07-01
8526;239;1996-01-01
8604;354;1996-11-01
8675;1522;1988-07-01
8712;3;1968-07-01
8726;27;1958-07-01
8760;299;1982-04-16
8772;1038;1997-11-20
8806;4603;1996-07-01
8808;3899;1996-07-01
8856;4668;1992-07-01
8860;79;1976-04-01
8863;10604;1994-07-01
8879;1;1965-07-01
8881;370;1992-02-01
9007;676;1998-01-01
9036;39;1980-01-01
9074;667;1998-01-01
9108;4;1966-11-08
9141;449;1988-07-01
9151;5378;1995-07-01
9182;173;1975-07-01
9209;395;1988-09-26
9231;58;1982-09-26
9268;683;1986-10-10
9282;762;1984-08-14
9294;2698;1998-12-17
9298;676;1992-04-06
9300;1008;1995-01-01
9313;15;1960-07-01
9344;353;1994-01-01
9349;709;1998-06-17
9371;403;1983-07-01
9413;1231;1997-01-01
9455;449;1998-07-02
9491;206;1992-05-15
9510;709;1996-09-28
9564;65;1982-07-01
9599;3057;1998-07-01
9604;260;1983-07-01
9607;368;1997-02-10
9609;42;1986-07-01
9616;459;1986-08-23
9621;512;1998-05-13
9721;33;1993-04-01
9732;3;1970-07-01
9746;65;1987-03-01
9791;21;1981-01-01
9809;282;1997-07-01
9810;4;1981-06-01
9829;4;1981-03-04
9830;4;1960-07-01
9834;85;1995-12-15
9835;1184;1988-11-03
9838;459;1971-07-01
9839;667;1971-01-31
9845;57;1981-01-10
9846;8;1983-04-10
9847;42;1982-12-10
9855;44;1990-07-01
9862;57;1996-01-15
9864;8;1981-08-27
9866;92;1989-09-02
9869;48;1965-10-19
9873;35;1972-07-01
9874;829;1995-07-01
9877;15;1981-11-23
9878;101;1981-01-10
9894;48;1966-11-02
9902;91;1969-01-01
9903;238;1998-05-17
9925;42;1988-09-19
9927;48;1983-02-01
9934;170;1975-09-01
9935;4;1981-05-27
9994;1020;1995-01-01
10001;92;1974-01-21
10009;2410;1937-01-01
10029;299;1983-07-01
10035;42;1986-03-18
10046;3237;1995-01-01
10100;5608;1965-07-01
10114;192;1974-03-01
10115;5608;1965-11-11
10182;38;1987-04-03
10190;8;1973-07-01
10193;328;1966-07-01
10344;413;1997-07-01
10345;413;1996-05-15
10347;395;1987-07-01
10356;57;1983-07-01
10438;1075;1985-07-01
10484;449;1987-11-01
10523;678;1990-07-01
10529;65;1986-07-01
10533;370;1988-08-01
10536;105;1992-09-22
10552;2573;1994-01-01
10569;156;1992-07-01
10591;2503;1996-11-21
10596;43;1986-11-01
10598;1519;1996-09-10
10599;43;1979-01-01
10600;903;1980-01-01
10603;43;1951-02-14
10607;428;1986-10-15
10609;2503;1987-01-06
10622;709;1990-07-01
10625;5594;1986-12-01
10643;368;1979-07-01
10656;1091;1977-04-25
10662;92;1993-07-01
10665;69;1984-07-01
10683;1096;1973-07-01
10684;150;1988-12-13
10759;428;1997-01-01
10826;1049;1996-11-25
10996;39;1983-03-20
11054;459;1982-11-01
11063;91;1980-07-01
11068;56;1978-01-26
11153;3463;1998-07-01
11169;10604;1997-01-01
11186;1522;1983-07-01
11229;10;1978-07-01
11518;1071;1994-07-01
11550;625;1993-11-08
11585;368;1995-07-01
11592;282;1998-01-01
11594;82;1983-10-22
11745;282;1986-01-01
11847;312;1993-05-08
11854;107;1990-04-03
11860;10;1991-07-01
11862;7976;1991-07-01
11879;190;1995-07-01
11880;459;1974-07-01
11886;42;1961-12-31
11899;22431;1995-05-02
11901;379;1961-04-01
11908;72;1966-12-17
11960;21;1993-07-01
11974;232;1977-01-01
11978;10848;1994-07-01
12054;1049;1982-11-02
12058;660;1979-01-01
12094;418;1985-04-16
12105;321;1990-07-01
12113;71;1992-07-01
12114;105;1991-11-06
12120;995;1976-07-01
12131;187;1991-07-01
12172;91;1970-12-11
12180;1044;1990-01-01
12193;129;1996-09-24
12214;69;1977-07-01
12227;82;1963-07-01
12253;3;1976-01-01
12256;167;1975-07-01
12259;101;1978-01-01
12277;39;1988-07-01
12280;48;1968-02-19
12286;8;1969-12-17
12295;2149;1984-07-01
12297;56;1961-07-01
12320;762;1997-01-14
12321;399;1978-07-31
12326;1084;1987-07-01
12348;8;1989-04-12
12356;786;1997-01-01
12381;759;1996-07-01
12395;101;1984-07-01
12431;91;1989-07-01
12438;1;1986-07-01
12454;6055;1992-07-15
12466;9211;1998-07-01
12500;1189;1998-07-01
12545;114;1960-07-01
12546;232;1996-01-01
12721;1010;1996-03-01
12725;91;1990-03-08
12727;2149;1989-07-01
12735;676;1986-08-29
12753;105;1990-07-01
12794;676;1991-04-18
12809;2049;1994-07-01
12980;71;1963-07-01
12987;35;1974-07-01
12990;2784;1990-07-01
12991;101;1963-07-01
12999;82;1976-12-02
13024;294;1980-01-01
13040;2784;1996-07-01
13063;3426;1993-07-01
13114;1180;1997-06-01
13123;395;1993-04-05
13128;370;1975-01-01
13155;113;1958-08-17
13166;676;1995-05-08
13184;156;1980-07-01
13195;683;1983-02-06
13250;395;1995-05-04
13285;932;1948-07-01
13293;969;1994-11-01
13305;413;1988-07-01
13333;430;1984-12-03
13361;244;1990-07-01
13404;105;1998-07-01
13532;321;1989-07-01
13569;13;1994-11-01
13578;2410;1975-01-01
13581;1180;1947-09-04
13584;2410;1974-01-01
13585;321;1997-09-01
13625;429;1998-07-01
13651;416;1996-07-01
13699;403;1995-03-23
13700;610;1910-07-01
13876;449;1997-10-16
13877;610;1988-07-01
13878;116;1998-10-02
13956;12;1997-04-08
13973;200;1996-01-18
13996;8036;1997-01-01
14006;289;1985-06-08
14018;1184;1994-01-19
14051;2444;1984-07-01
14055;1073;1996-03-09
14058;317;1982-11-04
14062;1090;1977-11-27
14151;336;1996-12-02
14162;26;1989-11-16
14273;468;1955-07-01
14324;276;1990-07-01
14336;88;1998-07-01
14372;826;1990-07-01
14398;2441;1974-07-01
14401;610;1973-07-01
14404;383;1994-10-28
14410;162;1986-07-01
14411;383;1986-07-01
14499;3831;1994-12-01
14506;369;1998-07-01
14520;200;1968-07-01
14530;403;1991-10-01
14612;940;1991-01-15
14705;238;1997-07-01
14756;79;1975-07-01
14760;9026;1997-07-01
14786;260;1935-07-01
14795;634;1994-04-20
14936;2149;1992-04-09
14938;2149;1991-05-09
15084;12346;1989-01-01
15335;337;1993-12-10
15375;244;1981-04-14
15743;46;1942-07-01
15824;687;1998-01-01
15927;448;1985-01-01
15970;187;1996-09-17
16061;84;1988-04-10
16093;339;1998-01-01
16204;985;1970-12-29
16209;985;1969-08-11
16225;1038;1998-12-14
16365;8671;1980-07-01
16374;703;1997-05-08
16378;265;1997-06-06
16384;4040;1962-07-01
16392;1390;1996-07-01
16434;369;1988-01-01
16435;683;1989-06-01
16465;3057;1963-07-01
16582;417;1997-10-30
16598;281;1996-12-29
16599;294;1995-09-10
16697;6055;1997-06-01
16734;708;1996-07-01
16870;2441;1987-05-08
16871;683;1993-11-06
16897;5378;1994-07-31
16984;459;1982-06-30
16985;459;1981-02-28
16991;4603;1974-11-05
16993;2441;1955-01-01
16994;265;1981-06-16
16995;683;1976-07-01
17005;683;1995-07-09
17059;244;1980-07-01
17060;13;1959-10-19
17178;1257;1991-07-01
17179;3057;1968-07-01
17182;365;1987-11-30
17190;62;1995-07-01
17215;237;1997-04-22
17221;1084;1998-07-01
17237;6055;1990-12-13
17240;1049;1983-07-01
17255;683;1975-07-01
17283;328;1990-07-01
17286;676;1993-05-09
17351;336;1996-02-25
17402;829;1997-02-02
17406;1180;1991-04-27
17410;57;1995-11-16
17419;56;1998-07-01
17436;1071;1993-01-01
17477;1039;1997-12-05
17481;990;1967-07-01
17496;2817;1992-01-01
17561;265;1994-03-14
17594;683;1985-07-01
17596;279;1994-07-01
17601;1180;1998-01-01
17612;897;1992-04-13
17624;31;1994-01-28
17742;31;1959-12-14
17744;31;1974-07-26
17922;969;1987-07-01
17923;417;1982-07-01
17945;129;1969-07-01
17946;99;1985-07-01
17947;129;1953-07-01
17948;129;1968-03-17
17951;129;1978-06-04
18013;676;1990-07-01
18015;14;1975-01-01
18016;1096;1993-07-01
18024;3899;1992-01-01
18026;663;1995-07-01
18027;1064;1990-07-01
18113;208;1991-01-01
18119;1257;1995-07-01
18124;621;1992-02-25
18125;621;1991-03-18
18142;173;1996-07-01
18156;1118;1994-01-01
18161;588;1990-07-01
18169;197;1990-07-01
18170;418;1990-11-24
