TmID;JerseyName;FullName;BirthDate;BirthPlace;Height;PrimPosition;Foot;Outfitter;NumGames;NumGoals;NumIntGames;NumIntGoals
89946;Rupp;Bernd Rupp;1942-02-24;Burgsolms;N/A;Centre-Forward;N/A;;0;0;1;1
89965;Weber;Jürgen Weber;1944-06-29;Dortmund;N/A;Attacking Midfield;N/A;;0;0;0;0
91666;Tanman;Mehmet Cüneyt Tanman;1956-01-16;Istanbul;1,81 m;Centre-Back;;;0;0;17;0
91920;Leighton;James Leighton;1958-07-24;Johnstone;1,86 m;Goalkeeper;right;;0;0;91;0
92269;Walsh;Alan Walsh;1956-12-09;Hartlepool;;Left Midfield;;;0;0;0;0
94042;Bertl;Horst Bertl;1947-03-24;;;Second Striker;N/A;;0;0;0;0
94051;Eigl;Kurt Eigl;1954-03-07;Hockenheim;N/A;;;;0;0;0;0
94056;Girschkowski;Gert Girschkowski;1944-11-23;;;Goalkeeper;;;0;0;0;0
94064;Horst;Egon Horst;1938-11-25;Aschaffenburg;N/A;Centre-Back;N/A;;0;0;0;0
94067;Keller;Ferdinand Keller;1946-07-30;München-Pasing;;Centre-Forward;N/A;;0;0;1;0
94071;Kremer;Hans-Werner Kremer;1945-10-17;;N/A;;;;0;0;0;0
94075;Libuda;Heinz Libuda;1944-08-08;Dortmund;;;;;0;0;0;0
94083;Ripp;Hans-Jürgen Ripp;1946-06-24;Hamburg;;;;;0;0;0;0
94085;Schnoor;Horst Schnoor;1934-04-11;Hamburg;N/A;Goalkeeper;;;0;0;0;0
94091;Sperlich;Hans-Jürgen Sperlich;1948-02-29;Heessen;;Second Striker;N/A;;0;0;0;0
94092;Spincke;Detlef Spincke;1954-02-27;;N/A;;;;0;0;0;0
94108;Bähre;Harry Bähre;1941-07-22;;;;;;0;0;0;0
94114;Giesemann;Willi Giesemann;1937-09-02;Braunschweig;N/A;Defensive Midfield;N/A;;0;0;14;0
94163;Rohrschneider;Peter Rohrschneider;1946-04-30;;;;;;0;0;0;0
95030;Boljat;Mario Boljat;1951-08-31;Split;N/A;;;;0;0;5;0
95037;Dzoni;Vilson Džoni;1950-09-24;Split;N/A;Right-Back;N/A;;0;0;4;0
95040;Grabosch;Bernd Grabosch;1958-09-23;;N/A;;;;0;0;0;0
95044;Holcer;Dragan Holcer;1945-01-19;Zwiesel;;Right-Back;N/A;;0;0;52;0
95048;Kleppinger;Gerhard Kleppinger;1958-03-01;Ober-Ramstadt;1,86 m;;;;0;0;1;0
95049;Lorant;Werner Heinz Erich Lorant;1948-11-21;Welver;1,76 m;Defensive Midfield;right;;0;0;0;0
95068;Thiele;Bernd Thiele;1956-01-24;Burg auf Fehmarn;N/A;Defensive Midfield;N/A;;0;0;0;0
95095;Erlhoff;Hermann Erlhoff;1944-12-22;Herten;N/A;Centre-Back;N/A;;0;0;0;0
95103;Herrmann;Günter Herrmann;1939-09-01;Trier;;Attacking Midfield;N/A;;0;0;9;0
95124;Lütkebohmert;Herbert Lütkebohmert;1948-03-24;Heiden;N/A;Defensive Midfield;;;0;0;0;0
95157;Wittkamp;Hans-Jürgen Wittkamp;1947-07-23;Gelsenkirchen;N/A;Central Midfield;N/A;;0;0;0;0
95161;van Haaren;Heinz van Haaren;1940-06-03;Marl;;Attacking Midfield;;;0;0;0;0
95390;Willmer;Holger Willmer;1958-09-25;LÃ1⁄4beck;;;;;0;0;19;2
95400;Dürnberger;Bernd Dürnberger;1953-09-17;Kirchanschöring;N/A;Defensive Midfield;;;0;0;0;0
95410;Martin;Bernd Martin;1955-02-10;Stuttgart;N/A;Centre-Forward;N/A;;0;0;1;0
95441;Kapellmann;Hans-Josef Kapellmann;1949-12-19;Aachen;N/A;Defensive Midfield;N/A;;0;0;5;0
95444;Künkel;Rainer Künkel;1950-04-09;Wiesenbach;;;;;0;0;0;0
95456;Torstensson;Conny Torstensson;1949-08-28;Lofta;N/A;Right Winger;;;0;0;41;7
95457;Weiß;Günther Weiß;1955-02-01;;;;;;0;0;0;0
95496;Gersdorff;Bernd Gersdorff;1946-11-18;Berlin;;Centre-Forward;N/A;;0;0;1;0
95515;Zimmermann;Herbert Zimmermann;1954-07-01;Engers;N/A;Right-Back;N/A;;0;0;14;2
95527;Kupferschmidt;Peter Kupferschmidt;1942-03-02;Filipovo;;Left-Back;;;0;0;0;0
95534;Ohlhauser;Rainer Ohlhauser;1941-01-06;Dilsberg;N/A;Centre-Forward;N/A;;0;0;1;0
95553;Drescher;Jakob Drescher;1939-06-23;Kulmbach;;;;;0;0;0;0
95577;Sieber;Harry Sieber;1941-03-30;;;;;;0;0;0;0
95825;Hermes;Bernhard Hermes;1945-09-08;Quadrath-Ichendorf;N/A;;;;0;0;0;0
95826;Heyeres;Paul Heyeres;1946-05-30;Aachen;1,80 m;Goalkeeper;;;0;0;0;0
95838;Regh;Anton Regh;1940-09-12;Stotzheim;N/A;;;;0;0;0;0
95842;Rumor;Jürgen Rumor;1945-02-19;Bergneustadt;;;;;0;0;0;0
95846;Simmet;Heinz Simmet;1944-11-22;Göttelborn;;;;;0;0;0;0
95882;Huber;Lothar Huber;1952-05-05;Kaiserslautern;1,72 m;Right-Back;right;;0;0;0;0
96022;Schäfer;Hans Schäfer;1927-10-19;Köln-Zollstock;N/A;Attacking Midfield;N/A;;0;0;40;15
96027;Wilden;Leo Wilden;1936-07-03;Düren;N/A;Sweeper;N/A;;0;0;15;0
96038;Neumann;Franz-Peter Neumann;1944-08-17;Stotzheim;;Right Winger;;;0;0;0;0
96084;Brei;Dieter Brei;1950-09-30;Bielefeld;;Defensive Midfield;N/A;;0;0;0;0
96198;Müller;Dieter Kaster;1954-04-01;Offenbach am Main;N/A;Centre-Forward;N/A;;0;0;12;9
96202;Prestin;Dieter Prestin;1956-08-23;Hürth;N/A;;;;0;0;0;0
96211;Van Gool;Roger Van Gool;1950-06-01;Nieuwmoer;;Right Winger;N/A;;0;0;7;2
96214;Welz;Gerhard Welz;1945-02-01;Frankfurt am Main;;Goalkeeper;;;0;0;0;0
96220;Mohr;Jürgen Mohr;1958-08-18;Aachen;1,87 m;Defensive Midfield;right;;0;0;0;0
96263;Segler;Burkhard Segler;1951-03-05;Oberhausen;N/A;Attacking Midfield;N/A;;0;0;0;0
96560;Burgsmüller;Wilhelm Burgsmüller;1932-01-18;Dortmund;;Centre-Back;;;0;0;0;0
96561;Cyliax;Gerhard Cyliax;1934-08-23;Dortmund;N/A;;;;0;0;0;0
96592;Pfeiffer;Manfred Pfeiffer;1942-02-09;;;;;;0;0;0;0
96598;Schmidt;Alfred Schmidt;1935-09-05;Dortmund;N/A;Attacking Midfield;N/A;;0;0;25;8
96604;Tilkowski;Hans Tilkowski;1935-07-12;Dortmund-Husen;N/A;Goalkeeper;N/A;;0;0;39;0
96625;Wienhold;Günther Wienhold;1948-01-21;Duisburg;N/A;Goalkeeper;N/A;;0;0;0;0
96627;Bruckmann;Klaus Bruckmann;1953-10-09;Holtern;N/A;Sweeper;N/A;;0;0;0;0
96657;Tita;Mílton Queiroz da Paixão;1958-04-01;Rio de Janeiro;N/A;Attacking Midfield;N/A;;0;0;32;6
96975;Kurrat;Dieter Kurrat;1942-05-15;Dortmund;N/A;Right-Back;N/A;;0;0;0;0
97027;Eisele;Hans Eisele;1940-08-07;Stuttgart;N/A;Right-Back;N/A;;0;0;0;0
97033;Hoffmann;Theodor Hoffmann;1940-07-05;Östringen;1,80 m;Defensive Midfield;right;;0;0;0;0
97070;Handschuh;Karl-Heinz Handschuh;1947-11-30;Reichenbach;N/A;Centre-Forward;N/A;;0;0;0;0
97080;Weiß;Hartmut Weiß;1942-01-13;;1,87 m;Left Winger;both;;0;0;0;0
97123;Hattenberger;Roland Hattenberger;1948-12-07;Jenbach;;;;;0;0;52;3
97177;Rühle;Rainer Rühle;1956-06-10;;;;;;0;0;0;0
97187;Stickel;Heinz Stickel;1949-05-09;GÃ¶ppingen;N/A;Centre-Forward;N/A;;0;0;0;0
97201;Zech;Reinhold Zech;1948-05-27;Stuttgart;N/A;Centre-Back;N/A;;0;0;0;0
97288;Fleer;Jürgen Fleer;1957-02-26;;N/A;Sweeper;N/A;;0;0;0;0
97307;Lausen;Helmut Lausen;1952-06-09;;;;;;0;0;0;0
97311;Nielsen;Carsten Nielsen;1955-08-12;Kopenhagen;N/A;;;;0;0;4;0
97316;Wimmer;Herbert Wimmer;1944-11-09;Eupen;N/A;Right Midfield;N/A;;0;0;37;4
97388;Jansen;Albert Jansen;1936-11-03;;;;;;0;0;0;0
97425;Gajda;Roman Gajda;1958-04-13;;;;;;0;0;0;0
97447;van de Korput;Michel van de Korput;1956-09-18;Wagenberg;;Centre-Back;N/A;;0;0;23;0
97453;Ehrmantraut;Horst Ehrmantraut;1955-12-11;Homburg;N/A;Left-Back;N/A;;0;0;0;0
97467;Rasmussen;Ole Rasmussen;1952-03-19;Amager;N/A;Left-Back;;;0;0;41;1
97479;Agerbeck;Henrik Agerbeck;1956-09-10;Frederiksberg;N/A;Right Winger;N/A;;0;0;4;0
97481;Blechschmidt;Rainer Blechschmidt;1953-12-20;;;;;;0;0;0;0
97599;Granitza;Karl-Heinz Granitza;1951-11-01;LÃ1⁄4nen;;Centre-Forward;right;;0;0;0;0
97602;Hanisch;Frank Hanisch;1953-11-06;;;;;;0;0;0;0
97606;Horr;Lorenz Horr;1942-09-27;Ludwigshafen-Oggersheim;;;;;0;0;0;0
97634;Eder;Hans Eder;1934-11-14;Berlin;;;;;0;0;0;0
97636;Ferschl;Karl-Heinz Ferschl;1944-07-07;Nürnberg;N/A;Right-Back;N/A;;0;0;0;0
97659;Krafczyk;Dieter Krafczyk;1941-09-23;Kiel;N/A;Centre-Forward;N/A;;0;0;0;0
97676;Bold;Gerhard Bold;1955-03-16;Rodalben;N/A;Sweeper;;;0;0;0;0
97685;Fanz;Reinhold Fanz;1954-01-16;Mannheim;N/A;Defensive Midfield;N/A;;0;0;0;0
97760;Kalb;Jürgen Kalb;1948-05-20;Frankfurt am Main;1,78 m;Centre-Back;right;;0;0;0;0
98237;Nickel;Bernd Nickel;1949-03-15;Siegbach;N/A;Attacking Midfield;N/A;;0;0;1;0
99015;Elsener;Rudolf Elsener;1953-02-18;Zürich;N/A;Right Winger;N/A;;0;0;48;7
99025;Wenzel;RÃ¼diger Wenzel;1953-06-03;LÃ1⁄4beck;N/A;Centre-Forward;N/A;;0;0;0;0
99651;Bihn;Egon Bihn;1954-11-16;Offenbach;N/A;Centre-Forward;N/A;;0;0;0;0
99655;Konca;Ender Konca;1947-10-22;Istanbul;N/A;Second Striker;N/A;;0;0;16;3
99665;Wirth;Karl-Heinz Wirth;1944-01-20;Duisburg;N/A;Centre-Back;N/A;;0;0;10;0
99711;Kraus;Helmut Kraus;1938-11-16;Hirschaid;N/A;Second Striker;N/A;;0;0;0;0
99716;Lindner;Dieter Lindner;1939-06-11;Breslau;N/A;Sweeper;N/A;;0;0;0;0
99723;Solz;Wolfgang Solz;1940-02-12;Frankfurt am Main;N/A;Left Winger;N/A;;0;0;2;0
99725;Stinka;Dieter Stinka;1937-08-10;Allenstein;N/A;Left Midfield;N/A;;0;0;0;0
99729;Wagner;Walter-Michael Wagner;1949-07-26;Lohra;N/A;Centre-Forward;N/A;;0;0;0;0
100490;Strehl;Heinz Strehl;1938-07-20;Kalchreuth;N/A;Centre-Forward;N/A;;0;0;4;4
100492;Wabra;Roland Wabra;1935-11-25;Prag;N/A;Goalkeeper;;;0;0;0;0
100493;Wenauer;Ferdinand Wenauer;1939-04-26;Nürnberg;1,86 m;Centre-Back;right;;0;0;4;0
100533;Küppers;Hans Küppers;1938-12-24;Essen;N/A;Attacking Midfield;N/A;;0;0;7;2
100549;Metzler;Helmut Metzler;1945-03-05;Hohenems;;;;;0;0;6;0
100718;Jambo;Stefan Jambo;1958-08-02;Schifferstadt;N/A;Attacking Midfield;N/A;;0;0;0;0
100819;Bernecker;Willi Bernecker;1953-03-09;;1,82 m;;;;0;0;0;0
100917;Scheller;Herbert Scheller;1948-05-19;Gernsheim;;Sweeper;N/A;;0;0;0;0
101051;van Breukelen;Johannes Franciscus van Breukelen;1956-10-04;Utrecht;1,88 m;Goalkeeper;right;;0;0;73;0
101052;van Tiggelen;Adrianus A. van Tiggelen;1957-06-16;Oud-Beijerland;1,83 m;Left-Back;right;;0;0;56;0
101380;Butcher;Terence Ian Butcher;1958-12-28;Singapur;1,93 m;Centre-Back;right;;0;0;77;3
101713;Scholz;Rainer Scholz;1954-09-03;Grunertshofen;N/A;;;;0;0;0;0
101998;Hiele;Johannes Frederik Hiele;1958-12-25;Rotterdam;1,84 m;Goalkeeper;right;;0;0;7;0
102152;Erhardt;Herbert Erhardt;1930-07-06;Fürth;N/A;Right-Back;N/A;;0;0;51;1
104106;Hughton;Christopher William Gerard Hughton;1958-12-11;Stratford;1,70 m;Left-Back;left;;0;0;53;2
106965;Kocian;Ján Kocian;1958-03-13;Zlaté Moravce;1,88 m;Sweeper;;;0;0;26;0
107155;Bitz;Hermann Bitz;1950-09-21;Olsbrücken;;;;;0;0;0;0
107171;Senzen;Ivica Senzen;1951-05-04;Sisak;N/A;;;;0;0;0;0
107448;Knoll;Kurt Knoll;1958-07-16;Einöd;N/A;Left-Back;N/A;;0;0;0;0
107455;Paulus;Gerd Paulus;1953-12-31;;N/A;Sweeper;N/A;;0;0;0;0
107465;Zewe;Gerd Zewe;1950-06-13;Stennweiler;N/A;Right-Back;N/A;;0;0;5;0
107635;Ormslev;Pétur Úlfar Ormslev;1958-07-18;;N/A;;;;0;0;41;5
107666;Reichel;Peter Reichel;1951-11-30;Gießen;N/A;Right-Back;N/A;;0;0;2;0
108288;Macherey;Heribert Macherey;1954-11-03;Oberhausen;N/A;Goalkeeper;N/A;;0;0;0;0
108296;Jüriens;Joachim Jüriens;1958-08-08;Erlangen;N/A;Goalkeeper;N/A;;0;0;0;0
108449;Raschid;Franz Raschid;1954-10-18;Linz am Rhein;N/A;;;;0;0;0;0
108695;Hollmann;Reiner Hollmann;1949-09-30;Walsum;;;;;0;0;0;0
108724;Reichel;Armin Reichel;1958-01-31;Glan-Münchweiler;N/A;Goalkeeper;N/A;;0;0;0;0
108862;Montanes;Joaquín Montañés;1953-08-15;Talavera de la Reina;N/A;;;;0;0;0;0
108993;Finkler;Dieter Finkler;1952-11-10;Dudweiler;N/A;Attacking Midfield;N/A;;0;0;0;0
109255;Wahlen;Alfred Wahlen;1958-11-15;Farschweiler;N/A;Goalkeeper;N/A;;0;0;0;0
109384;Brunnenmeier;Rudolf Brunnenmeier;1941-02-11;München;;Centre-Forward;N/A;;0;0;5;3
109415;Reich;Hans Reich;1942-07-10;München;N/A;Centre-Back;N/A;;0;0;1;0
109443;Schwager;Dietmar Schwager;1940-08-15;;N/A;Sweeper;N/A;;0;0;0;0
109637;Mattsson;Jan Mattsson;1951-04-17;;N/A;;;;0;0;2;0
109710;Büssers;Herbert Büssers;1949-10-30;;N/A;;;;0;0;0;0
109713;Seliger;Rudolf Seliger;1951-09-20;Mülheim an der Ruhr;N/A;Centre-Forward;N/A;;0;0;2;0
109756;Buschlinger;Norbert Buschlinger;1957-12-06;;N/A;;;;0;0;0;0
109758;Meier;Reinhard Meier;1946-03-11;Wiesbaden;;Centre-Back;N/A;;0;0;0;0
110257;Poulsen;Kaj Kvistgård Poulsen;1942-12-31;Morsø;;;;;0;0;5;1
112227;Schmitt;Egon Schmitt;1948-11-12;Mühlheim am Main;N/A;Sweeper;N/A;;0;0;0;0
112234;Wißmann;Karl-Heinz Wißmann;1947-02-02;;N/A;Centre-Forward;N/A;;0;0;0;0
112485;Lehmann;Bernd Lehmann;1947-09-01;Krefeld;N/A;Attacking Midfield;N/A;;0;0;0;0
113317;Gomes;Eurico Monteiro Gomes;1955-09-29;Santa Marta de Penaguião;1,82 m;Centre-Back;right;;0;0;38;3
113778;Kastner;Roland Kastner;1956-12-27;Nürnberg;N/A;Goalkeeper;N/A;;0;0;0;0
113965;Kaminke;Jörn Kaminke;1955-03-22;;N/A;;;;0;0;0;0
113975;Delzepich;Günter Delzepich;1958-03-21;;;;;;0;0;0;0
113976;Kau;Johannes Kau;1957-04-10;Erftstadt;N/A;Goalkeeper;N/A;;0;0;0;0
114243;Montelett;Uwe Montelett;1956-07-24;;;;;;0;0;0;0
115056;António Sousa;António Augusto Gomes de Sousa;1957-04-28;São João da Madeira;N/A;Left Midfield;;;0;0;29;1
116067;Rodríguez;Rodolfo Sergio Rodríguez Rodríguez;1956-01-20;Montevideo;1,91 m;Goalkeeper;;;0;0;78;0
116128;Arnesen;Frank Arnesen;1956-09-30;Amager;1,81 m;Attacking Midfield;right;;0;0;52;14
116130;Bertelsen;Jens Jørn Bertelsen;1952-02-15;Guldager;1,71 m;Defensive Midfield;right;;0;0;69;2
116133;Eriksen;John Hartmann Eriksen;1957-11-20;Svendborg;1,80 m;Centre-Forward;right;;0;0;17;6
116137;Nielsen;Ivan Nielsen;1956-10-09;Frederiksberg;1,90 m;Centre-Back;right;;0;0;56;0
116139;Qvist;Ole Qvist;1950-02-25;Kopenhagen;1,84 m;Goalkeeper;;;0;0;39;0
116143;Albiston;Arthur Richard Albiston;1957-07-14;Edinburgh;1,70 m;Left-Back;left;;0;0;14;0
116145;Bannon;Eamonn John Bannon;1958-04-18;Edinburgh;1,75 m;;;;0;0;11;1
116150;Miller;William Ferguson Miller;1955-05-02;Glasgow;1,78 m;Centre-Back;right;;0;0;67;1
116678;Altobelli;Alessandro Altobelli;1955-11-28;Sonnino;1,81 m;Centre-Forward;left;;0;0;61;25
116744;Tardelli;Marco Tardelli;1954-09-24;Capanne di Careggine;N/A;Defensive Midfield;;;0;0;81;6
116757;Rossi;Paolo Rossi;1956-09-23;Prato;1,77 m;Centre-Forward;right;;0;0;48;20
117008;Huxhorn;Wilhelm Huxhorn;1955-09-20;Pfungstadt;;Goalkeeper;N/A;;0;0;0;0
117247;Inácio;Augusto Soares Inácio;1955-02-01;Lisboa;1,79 m;Left-Back;left;;0;0;25;0
117376;Chivadze;ალექსანდრე ჩივაძე;1955-04-08;Klukhori;N/A;Centre-Back;N/A;;0;0;46;3
117390;Larionov;Ларионов Николай Евгеньевич;1957-02-19;Volkhov, St. Petersburg Region;1,74 m;Right Midfield;right;;0;0;19;2
117405;Csuhay;József Csuhay;1957-07-12;Eger;;Right-Back;right;;0;0;11;0
117486;Battiston;Patrick Battiston;1957-03-12;Amnéville;1,82 m;Centre-Back;right;;0;0;56;3
117493;Giresse;Alain Giresse;1952-09-02;Langoiran;1,63 m;Attacking Midfield;right;;0;0;47;6
117496;Rocheteau;Dominique Rocheteau;1955-01-14;Saintes;1,78 m;Centre-Forward;right;;0;0;49;15
117609;Setién;Enrique Setién Solar;1958-09-27;Santander;1,82 m;Central Midfield;both;;0;0;3;0
117747;Madjer;‏رابح ماجر;1958-12-15;Hussein Dey;1,79 m;Centre-Forward;;;0;0;77;26
117755;Donaghy;Mal Donaghy;1957-09-13;Belfast;1,78 m;Left-Back;left;;0;0;91;0
117756;Jennings;Patrick Anthony Jennings;1945-06-12;Newry;1,83 m;Goalkeeper;right;;0;0;119;0
117757;McCreery;David McCreery;1957-09-15;Belfast;1,69 m;Defensive Midfield;right;;0;0;68;0
117761;O'Neill;John Patrick O'Neill;1958-03-11;Londonderry;1,82 m;Centre-Back;;;0;0;40;2
117763;Platt;James Archibald Platt;1952-01-26;Ballymoney;1,80 m;Goalkeeper;;;0;0;23;0
118147;Ceulemans;Jan Anna Gumaar Ceulemans;1957-02-28;Lier;N/A;Attacking Midfield;N/A;;0;0;96;23
118155;Gerets;Eric Maria Lambertus Gerets;1954-05-18;Rekem;N/A;Right-Back;N/A;;0;0;86;3
118257;Tacconi;Stefano Tacconi;1957-05-13;Perugia;1,92 m;Goalkeeper;right;;0;0;7;0
118339;Galvin;Tony Galvin;1956-07-12;Huddersfield;;Left Midfield;left;;0;0;29;1
119392;Popivoda;Danilo Popivoda;1947-05-01;Lovćenac;N/A;Right Midfield;N/A;;0;0;22;5
119611;Förster;Hans-Joachim Förster;1955-08-01;;;;;;0;0;0;0
120484;Dyrstad;Ole Harald Dyrstad;1956-03-13;Honningsvåg;;;;;0;0;0;0
120493;Pastor;Frank Pastor;1957-12-07;Halle;N/A;Centre-Forward;;;0;0;8;0
120510;McGhee;Mark Edward McGhee;1957-05-25;Glasgow;1,78 m;Centre-Forward;right;;0;0;4;2
121092;Ramos;Enrique Ramos González;1956-03-07;Madrid;1,70 m;Defensive Midfield;left;;0;0;3;0
121955;De Groote;Michel De Groote;1955-10-18;Herstal;1,75 m;Left-Back;left;;0;0;4;0
122138;Augustin;Ionel Augustin;1955-10-11;Bukarest;;Centre-Forward;;;0;0;34;3
122150;Lung;Silviu Lung;1956-09-09;Sânmiclăuș;;Goalkeeper;;;0;0;76;0
126010;Milani;Aurelio Milani;1934-05-14;Desio;;Centre-Forward;;;0;0;0;0
127488;Sulser;Claudio Sulser;1955-10-08;Lugano;1,84 m;Centre-Forward;;;0;0;50;13
127716;Ristic;Aleksandar Ristić;1944-06-28;Sarajevo;;Left Midfield;;;0;0;0;0
128883;Dossena;Giuseppe Dossena;1958-05-02;Milano;1,79 m;Central Midfield;right;;0;0;38;1
128889;Oriali;Gabriele Oriali;1952-11-25;Como;1,76 m;Defensive Midfield;;;0;0;29;1
128890;Selvaggi;Franco Selvaggi;1953-05-15;Pomarico;1,71 m;Centre-Forward;both;;0;0;3;1
128892;Antognoni;Giancarlo Antognoni;1954-04-01;Marsciano;1,77 m;Attacking Midfield;left;;0;0;73;7
129615;Martens;Ronny Martens;1958-12-22;Geraardsbergen;;;;;0;0;0;0
129633;Riedl;Alfred Riedl;1949-11-02;Wien;N/A;Centre-Forward;;;0;0;4;0
129708;Obermayer;Erich Obermayer;1953-01-23;Wien;1,82 m;Sweeper;;;0;0;51;1
130303;Coppell;Stephen James Coppell;1955-07-09;Liverpool;1,73 m;Right Midfield;right;;0;0;48;8
130306;Rix;Graham Cryril Rix;1957-10-23;Askern;N/A;Left Midfield;N/A;;0;0;18;0
130322;McDermott;Terence McDermott;1951-12-08;Liverpool;N/A;Central Midfield;N/A;;0;0;28;3
130988;Custers;Theo Custers;1950-08-01;Gent;1,86 m;Goalkeeper;right;;0;0;10;0
131334;Buchan;Martin McLean Buchan;1949-03-06;Aberdeen;1,78 m;Centre-Back;;;0;0;38;0
131536;Daraselia;ვიტალი დარასელია;1957-11-09;Ochamchire;1,72 m;Central Midfield;right;;0;0;27;3
131537;Borovski;Боровский Сергей Владимирович;1956-01-29;Minsk;1,75 m;Centre-Back;right;;0;0;21;0
131542;Chanov;Чанов Вячеслав Викторович;1951-10-23;Moskau;N/A;Goalkeeper;N/A;;0;0;1;0
131964;Takács;László Takács;1955-04-18;Mezőhegyes;;;;;0;0;0;0
