TmID;JerseyName;FullName;BirthDate;BirthPlace;Height;PrimPosition;Foot;Outfitter;NumGames;NumGoals;NumIntGames;NumIntGoals
891;Sievers;Jörg Sievers;1965-09-22;Römstedt;1,85 m;Goalkeeper;right;;0;0;0;0
893;Linke;Carsten Linke;1965-09-19;Bad Zwischenahn;N/A;Centre-Back;N/A;;0;0;0;0
899;Dermech;Fahed Dermech;1966-11-26;Mahdia;N/A;;;;0;0;7;0
917;Landgraf;Willi Landgraf;1968-08-29;Mülheim an der Ruhr;1,66 m;Right-Back;right;;0;0;0;0
973;Schwanke;Jörg Schwanke;1969-01-12;Peitz;1,77 m;Defensive Midfield;right;;0;0;1;0
989;Susic;Rafael Susic;1968-05-21;;;;;;0;0;0;0
1017;Cast;Joachim Cast;1968-03-04;Marbach am Neckar;1,84 m;Centre-Back;right;;0;0;0;0
1041;Klopp;Jürgen Norbert Klopp;1967-06-16;Stuttgart;1,91 m;Right-Back;right;;0;0;0;0
1049;Közle;Peter Közle;1967-11-18;Trostberg;N/A;Centre-Forward;N/A;;0;0;0;0
1065;Ziemer;Thomas Ziemer;1969-08-18;Nürnberg;N/A;Attacking Midfield;N/A;;0;0;0;0
1236;Röver;Enrico Röver;1969-09-30;Rostock;1,80 m;Centre-Forward;right;;0;0;0;0
1237;Dos Santos;Fernando Salvador dos Santos Silva;1968-02-25;;N/A;;;;0;0;0;0
1392;Brnas;Stipe Brnas;1969-09-26;;N/A;Centre-Back;;;0;0;0;0
1521;Poschner;Gerhard Poschner;1969-09-23;Dumitra;N/A;Defensive Midfield;N/A;;0;0;18;4
1525;Pfeifenberger;Heimo Pfeifenberger;1966-12-29;Zederhaus;1,83 m;Right Winger;right;;0;0;40;9
1528;Beiersdorfer;Dietmar Beiersdorfer;1963-11-16;Fürth;N/A;Centre-Back;N/A;;0;0;1;0
1619;Zimmermann;Uwe Zimmermann;1962-02-11;Kronau;1,86 m;Goalkeeper;right;;0;0;5;0
1654;Przondziono;Martin Przondziono;1969-06-11;Salzgitter;1,81 m;Attacking Midfield;right;;0;0;0;0
1844;Bittermann;Torsten Bittermann;1968-02-03;Werdau;1,77 m;Right-Back;right;;0;0;0;0
1909;Clauß;Andreas Clauß;1969-01-13;Mannheim;1,86 m;Goalkeeper;right;;0;0;0;0
2099;Hoßmang;Thomas Hoßmang;1966-11-27;Hoyerswerda;1,84 m;Sweeper;;;0;0;0;0
2118;Janota;Miroslav Janota;1969-10-12;Teplice;N/A;;;;0;0;0;0
2163;Koc;Waldemar Koc;1968-08-15;;;;;;0;0;0;0
2189;Kresic;Ignjac Krešić;1966-10-19;;N/A;Goalkeeper;;;0;0;0;0
2288;Mehlhorn;Ulf Mehlhorn;1968-06-21;Stollberg;1,86 m;Left Midfield;left;;0;0;0;0
2415;Raspe;Torsten Raspe;1969-08-01;Merseburg;N/A;;N/A;;0;0;30;0
2781;Groß;René Groß;1967-07-03;;N/A;Goalkeeper;;;0;0;0;0
2909;Kobel;Peter Kobel;1969-04-25;Bern;1,87 m;Goalkeeper;;;0;0;0;0
2918;Maier;Ladislav Maier;1966-01-04;Boskovice;1,86 m;Goalkeeper;;;0;0;7;0
2941;Hasek;Martin Hašek;1969-10-11;Pardubice;1,80 m;Defensive Midfield;left;;0;0;14;0
2977;Laessig;Heiko Laessig;1968-06-18;Magdeburg;1,83 m;Centre-Forward;right;;0;0;0;0
3010;Schicklgruber;Josef Schicklgruber;1967-07-21;Ansfelden;1,87 m;Goalkeeper;;;0;0;0;0
3113;Blanc;Laurent Robert Blanc;1965-11-19;Alès;N/A;Sweeper;N/A;;0;0;98;17
3129;Popescu;Gheorghe Popescu;1967-10-09;Calafat;1,88 m;Centre-Back;right;;0;0;115;16
3298;Benali;Francis Vincent Benali;1968-12-30;Southampton;1,78 m;Left-Back;left;;0;0;0;0
3506;Andersen;Jørn Andersen;1963-02-03;Fredrikstad;1,85 m;Centre-Forward;right;;0;0;27;5
3648;Winterburn;Nigel Winterburn;1963-12-11;Arley;1,73 m;Left-Back;left;;0;0;2;0
3663;Collins;John Angus Paul Collins;1968-01-31;Galashiels;N/A;Left Midfield;N/A;;0;0;60;12
3683;Vastic;Ivica Vastić;1969-09-29;Split;1,83 m;Second Striker;right;;0;0;50;14
3736;Lama;Bernard Pascal Maurice Lama;1963-04-07;Saint-Symphorien;1,85 m;Goalkeeper;right;;0;0;44;0
3742;Kanchelskis;Канчельскис Андрей Антанасович;1969-01-23;Kirovograd;1,78 m;Right Midfield;right;;0;0;36;4
3745;Milde;Rocco Milde;1969-06-08;Pirna;N/A;Centre-Forward;N/A;;0;0;4;0
3935;Vickers;Steve Vickers;1967-10-13;Bishop Auckland;1,85 m;Centre-Back;;;0;0;0;0
3958;Rauffmann;Μάρκος Ράινερ Ράουφμαν;1967-02-26;Kleve;1,89 m;Centre-Forward;right;;0;0;5;3
4006;Wise;Dennis Frank Wise;1966-12-16;London;N/A;Defensive Midfield;N/A;;0;0;22;2
4153;Baggio;Roberto Baggio;1967-02-18;Caldogno;1,74 m;Second Striker;right;;0;0;56;27
4175;Hislop;Neil Shaka Hislop;1969-02-22;London;1,98 m;Goalkeeper;right;;0;0;26;0
4198;Vernier;Alain Vernier;1968-02-09;;;;;;0;0;0;0
4227;Eranio;Stefano Eranio;1966-12-29;Genova;N/A;Right Midfield;;;0;0;0;0
4395;Hansma;Johan Hansma;1969-06-11;Marknesse;1,83 m;Centre-Back;right;;0;0;0;0
4472;Arts;Arnoldus Johannes Theodorus Arts;1969-06-26;Groesbeek;;Central Midfield;;;0;0;0;0
4600;de Gier;Jack de Gier;1968-08-06;Schijndel;1,82 m;Centre-Forward;;;0;0;0;0
4703;Woltmann;Jörg Woltmann;1968-11-20;;;;;;0;0;0;0
4710;Böger;Stefan Böger;1966-06-01;Erfurt;1,73 m;Right-Back;right;;0;0;4;0
4715;Rehbein;Dirk Rehbein;1967-08-14;Langenfeld;N/A;Attacking Midfield;;;0;0;0;0
4720;Studer;Stefan Studer;1964-01-30;Buxtehude;1,78 m;Left Midfield;left;;0;0;0;0
4726;Bicanic;Miroslav Bičanić;1969-10-29;Đakovo;N/A;;;;0;0;2;1
4729;Machala;Oldřich Machala;1963-08-04;Bruntál;1,82 m;Sweeper;;;0;0;1;0
4735;Wahl;Jens Wahl;1966-07-24;Rostock;1,91 m;Defensive Midfield;left;;0;0;1;0
4907;Skrzypczak;Dariusz Skrzypczak;1967-11-13;Rawicz;1,81 m;;;;0;0;7;0
5003;Ramusch;Dieter Ramusch;1969-10-31;Traundorf bei Globasnitz;1,75 m;Right-Back;right;;0;0;10;1
5090;Niederhaus;Нидергаус Владимир Викторович;1967-08-13;Kokshetau, Kasachstan;1,75 m;Centre-Forward;right;;0;0;1;0
5103;Kunath;Jens Kunath;1967-02-15;Lauchhammer;N/A;Goalkeeper;;;0;0;0;0
5202;Caligiuri;Paul David Caligiuri;1964-03-09;Westminster, California;N/A;Defensive Midfield;N/A;;0;0;111;5
5203;Lenz;Jörn Lenz;1969-04-12;Rostock-Warnemünde;1,90 m;Centre-Back;right;;0;0;0;0
5207;Lissek;Zenon Lissek;1962-10-05;;;Central Midfield;N/A;;0;0;0;0
5212;Röhrich;Volker Röhrich;1965-07-14;Wismar;N/A;;;;0;0;0;0
5244;Barylla;André Barylla;1967-10-31;Leipzig;N/A;Centre-Back;;;0;0;0;0
5263;Lünsmann;Mike Lünsmann;1969-11-23;Berlin;1,84 m;Centre-Forward;right;;0;0;0;0
5460;Le Roux;Christophe Le Roux;1969-03-07;Lorient;1,77 m;Right Midfield;right;;0;0;0;0
5538;Nogueira;Manuel Nogueira;1968-09-01;Longwy;1,72 m;;;;0;0;0;0
5749;Ferrara;Ciro Ferrara;1967-02-11;Napoli;N/A;Centre-Back;N/A;;0;0;49;0
5759;Conte;Antonio Conte;1969-07-31;Lecce;1,76 m;Central Midfield;right;;0;0;21;2
5799;Fiori;Valerio Fiori;1969-04-27;Roma;1,85 m;Goalkeeper;;;0;0;0;0
5803;Maldini;Paolo Cesare Maldini;1968-06-26;Milano;1,86 m;Left-Back;both;;0;0;126;7
5935;Antonioli;Francesco Stefano Antonioli;1969-09-14;Monza;1,87 m;Goalkeeper;right;;0;0;0;0
5959;Batistuta;Gabriel Omar Batistuta;1969-02-01;Reconquista;1,85 m;Centre-Forward;right;;0;0;78;54
5990;Paramatti;Michele Paramatti;1968-03-10;Salara;1,81 m;Left-Back;both;;0;0;0;0
6077;Rastelli;Massimo Rastelli;1968-12-27;Torre del Greco;1,74 m;Right Winger;both;;0;0;0;0
6224;Ebner;Harald Ebner;1964-09-15;;;Attacking Midfield;N/A;;0;0;0;0
6318;Oraze;Maximilian Oraze;1967-03-29;Klagenfurt;1,90 m;Goalkeeper;;;0;0;0;0
6355;Karlsson;Christian Karlsson;1969-09-20;;1,95 m;Centre-Back;right;;0;0;0;0
6367;Ziffert;Steffen Ziffert;1964-08-25;Bad Lausick;1,85 m;Sweeper;;;0;0;0;0
6463;Schlipper;Günter Schlipper;1962-08-13;Oberhausen;N/A;Attacking Midfield;N/A;;0;0;0;0
6503;Fach;Holger Fach;1962-09-06;Wuppertal;N/A;Sweeper;N/A;;0;0;5;0
6505;Nowak;Piotr Nowak;1964-07-05;Pabianice;1,68 m;Attacking Midfield;right;;0;0;20;3
6512;Wolf;Uwe Wolf;1967-08-10;Neustadt an der Weinstraße;N/A;Centre-Back;N/A;;0;0;0;0
6517;Kneißl;Roland Kneißl;1963-02-05;Mühldorf am Inn;N/A;;;;0;0;0;0
6559;Berg;Ørjan Berg;1968-08-20;Bodø;N/A;Central Midfield;N/A;;0;0;19;1
6571;Schwabl;Manfred Schwabl;1966-04-18;Holzkirchen;1,70 m;Defensive Midfield;right;;0;0;4;0
6587;Hugues;Angelo Hugues;1966-09-03;Dunkerque;1,82 m;Goalkeeper;;;0;0;0;0
6604;Weber;Franz Weber;1965-05-25;;N/A;;N/A;;0;0;0;0
6607;Kruse;Axel Kruse;1967-09-28;Wolgast;N/A;Centre-Forward;N/A;;0;0;1;0
6608;Bulatovic;Branislav Bulatovic;1964-03-18;;;;;;0;0;0;0
6705;Heisig;Jochen Heisig;1965-10-06;Sinsheim;;Centre-Forward;;;0;0;0;0
6731;Koutsoliakos;Paul Koutsoliakos;1966-07-03;;N/A;;;;0;0;0;0
6806;Taglialatela;Giuseppe Taglialatela;1969-01-02;Ischia;1,84 m;Goalkeeper;right;;0;0;0;0
6814;Schenardi;Marco Schenardi;1968-03-03;San Giorgio Piacentino;1,72 m;Right Midfield;right;;0;0;0;0
6845;Frydek;Martin Frýdek;1969-03-09;Hradec Králové;1,69 m;Central Midfield;both;;0;0;29;4
6846;Moravcik;Ľubomír Moravčík;1965-06-22;Nitra;1,73 m;Attacking Midfield;right;;0;0;38;6
7002;Simao;Reinaldo Vicente Simao;1968-10-23;São Paulo;1,82 m;Defensive Midfield;right;;0;0;0;0
7164;Önatli;Zeki Önatlı;1968-10-30;Manisa;1,80 m;Central Midfield;both;;0;0;5;0
7446;Silvestre;Franck Silvestre;1967-04-05;Paris;1,79 m;Centre-Back;right;;0;0;11;0
7457;López;Alberto López Fernández;1969-05-20;Irun;N/A;Goalkeeper;;;0;0;0;0
7539;Berizzo;Manolo Eduardo Berizzo;1969-11-13;Cruz Alta;1,84 m;Centre-Back;left;;0;0;11;0
7540;Cáceres;Fernando Gabriel Cáceres;1969-02-07;San Isidro;1,80 m;Centre-Back;right;;0;0;24;1
7569;Djukic;Miroslav Đukić;1966-02-19;Šabac;1,84 m;Centre-Back;right;;0;0;49;2
7700;Alfaro;Pablo Alfaro Armengot;1969-04-24;Zaragoza;1,85 m;Centre-Back;left;;0;0;0;0
8022;Hughes;Leslie Mark Hughes;1963-11-01;Ruabon, Wrexham;1,78 m;Centre-Forward;right;;0;0;72;16
8069;Knaller;Wolfgang Knaller;1961-10-09;Waiern bei Feldkirchen;"1;89 m";Goalkeeper;right;;0;0;4;0
8123;Escaich;Xavier Escaich Ferrer;1968-09-06;Barcelona;1,73 m;Centre-Forward;;;0;0;0;0
8124;Begiristain;Aitor Begiristain Mujika;1964-08-12;Olaberria;1,72 m;Left Winger;left;;0;0;21;6
8137;Roa;Carlos Ángel Roa;1969-08-15;Santa Fe;1,91 m;Goalkeeper;;;0;0;17;0
8141;Salinas;Julio Salinas Fernández;1962-06-11;Bilbao;1,88 m;Centre-Forward;right;;0;0;57;23
8194;Kuntz;Stefan Kuntz;1962-10-30;Neunkirchen;1,80 m;Centre-Forward;left;;0;0;25;6
8322;Viaud;Laurent Viaud;1969-10-08;Nantes;1,75 m;Defensive Midfield;both;;0;0;0;0
8345;Cengiz;Hakan Cengiz;1967-10-03;;N/A;Centre-Forward;N/A;;0;0;0;0
8441;Stohn;Tom Stohn;1968-12-21;Pirna;N/A;;;;0;0;0;0
8988;Britz;Axel Britz;1969-01-16;Koblenz;N/A;;;;0;0;0;0
9076;Rose;Olaf Rose;1967-10-28;;;Sweeper;;;0;0;0;0
9497;Guppy;Stephen Andrew Guppy;1969-03-29;Winchester;1,81 m;Left Winger;left;;0;0;1;0
9538;Rufer;Wynton Alan Whai Rufer;1962-12-29;Wellington;N/A;Centre-Forward;N/A;;0;0;23;12
9603;Ilic;Aleksandar Ilic;1969-06-26;Nis;1,87 m;Centre-Back;left;;0;0;0;0
9875;Borbokis;Βασίλειος Mπορμπόκης;1969-02-10;Serres;1,80 m;Right-Back;right;;0;0;2;0
10034;Shaw;Richard Shaw;1968-09-11;Brentford;1,75 m;Centre-Back;right;;0;0;0;0
10384;Beasant;David John Beasant;1959-03-20;London;1,93 m;Goalkeeper;;;0;0;2;0
11349;Adamczuk;Dariusz Adamczuk;1969-10-20;Szczecin;N/A;Defensive Midfield;N/A;;0;0;11;1
11375;Whyte;Derek Whyte;1968-08-31;Glasgow;1,83 m;Centre-Back;right;;0;0;14;0
11808;Rampulla;Michelangelo Rampulla;1962-08-01;Patti;1,81 m;Goalkeeper;right;;0;0;0;0
12666;Leitch;Scott Leitch;1969-10-06;Motherwell;1,78 m;Central Midfield;right;;0;0;0;0
12764;Rousset;Gilles Leon Felix Rousset;1963-08-22;Hyères;1,96 m;Goalkeeper;right;;0;0;2;0
12800;Dodds;William Dodds;1969-02-05;New Cumnock;1,73 m;Centre-Forward;right;;0;0;26;7
13153;William;Bassey William Andem;1968-06-14;;1,86 m;Goalkeeper;;;0;0;0;0
13529;McCall;Andrew Stuart Murray McCall;1964-06-10;Leeds;1,68 m;Central Midfield;;;0;0;41;1
13675;Oldfield;David Charles Oldfield;1968-05-30;Perth;1,83 m;;;;0;0;0;0
13775;Völler;Rudolf Völler;1960-04-13;Hanau;1,79 m;Centre-Forward;right;;0;0;90;46
13792;Holdsworth;Dean Christopher Holdsworth;1968-11-08;London;1,80 m;Centre-Forward;both;;0;0;0;0
13806;Riedle;Karl-Heinz Riedle;1965-09-16;Weiler im Allgäu;1,79 m;Centre-Forward;right;;0;0;42;16
14642;McKeown;Kevin McKeown;1969-04-03;;1,85 m;Goalkeeper;;;0;0;0;0
14673;Skinner;Justin Skinner;1969-01-30;Hounslow;1,82 m;;;;0;0;0;0
14834;Silooy;Jan Jacobus Silooy;1963-08-31;Rotterdam;N/A;Centre-Back;N/A;;0;0;25;0
15237;Zielinski;Jacek Zieliński;1967-10-10;Wierzbica;1,84 m;Centre-Back;right;;0;0;60;1
15295;Eijkelkamp;René Eijkelkamp;1964-04-06;Dalfsen;1,95 m;Centre-Forward;right;;0;0;6;0
15298;Onopko;Онопко Виктор Савельевич;1969-10-14;Lugansk;1,89 m;Centre-Back;right;;0;0;109;7
15629;Ivanauskas;Valdas-Augustinas Ivanauskas;1966-07-31;Kaunas;1,87 m;Centre-Forward;right;;0;0;28;8
15950;Mitring;István Mitring;1969-09-05;Mosonmagyarovar;1,88 m;Goalkeeper;;;0;0;0;0
16239;Gluhacevic;Midhat Gluhacevic;1965-06-02;;N/A;Centre-Forward;;;0;0;0;0
16302;Crevoisier;Romain Crevoisier;1965-08-05;Lausanne;1,85 m;Goalkeeper;;;0;0;0;0
16686;Giacchetta;Simone Giacchetta;1969-07-28;Ancona;1,83 m;Centre-Back;right;;0;0;0;0
16713;Özer;Selim Özer;1968-12-26;Istanbul;N/A;Centre-Back;N/A;;0;0;5;0
17277;Ridder;Andreas Ridder;1964-09-27;Warendorf;N/A;Centre-Back;N/A;;0;0;0;0
17278;Shmarov;Шмаров Валерий Валентинович;1965-02-23;Voronezh;N/A;Centre-Forward;N/A;;0;0;3;0
17301;Christensen;Bent Arensøe Christensen;1967-01-04;Kopenhagen;N/A;Centre-Forward;N/A;;0;0;27;9
17327;Wuckel;Markus Wuckel;1967-04-05;Blankenburg;N/A;Centre-Forward;N/A;;0;0;4;2
17713;Kischko;Maik Kischko;1966-07-07;Löbritz;1,90 m;Goalkeeper;;;0;0;0;0
17939;Bäurle;Markus Bäurle;1969-10-15;;1,83 m;;;;0;0;0;0
17942;Crisan;Stefan Crisan;1969-01-10;Craiova;N/A;Goalkeeper;;;0;0;0;0
17947;Dusend;Ralf Dusend;1959-09-28;Neuss;N/A;Sweeper;N/A;;0;0;6;1
17972;Probst;Dieter Probst;1969-02-04;Feuchtwangen;1,84 m;Centre-Back;right;;0;0;0;0
17978;Simunec;Ivica Simunec;1968-01-09;;N/A;;N/A;;0;0;0;0
17991;van Eck;René van Eck;1966-02-18;Rotterdam;1,84 m;Centre-Back;right;;0;0;8;0
18196;Black;Kenneth George Black;1963-11-29;Stenhousemuir;1,73 m;Defensive Midfield;left;;0;0;0;0
18484;Kostner;Michael Kostner;1969-02-07;München;1,88 m;Sweeper;right;;0;0;0;0
21186;Mareggini;Gianmatteo Mareggini;1967-01-08;Modena;1,88 m;Goalkeeper;right;;0;0;0;0
21346;Gäher;Ulrich Gäher;1962-01-06;;;Attacking Midfield;;;0;0;0;0
21654;Dahlin;Martin Nathaniel Dahlin;1968-04-16;Uddevalla;N/A;Centre-Forward;N/A;;0;0;62;30
21661;Peschke;Heiko Peschke;1963-09-18;Riesa;N/A;Sweeper;;;0;0;5;1
21793;Mangone;Amedeo Mangone;1968-07-12;Milano;N/A;Left-Back;N/A;;0;0;0;0
21978;Breda;Roberto Breda;1969-10-21;Treviso;1,75 m;;;;0;0;3;0
22455;Sosa;Rubén Sosa Arzaiz;1966-04-25;Montevideo;N/A;Centre-Forward;N/A;;0;0;46;15
22485;Hemmingsen;Michael Hemmingsen;1967-10-02;Odense;1,90 m;Centre-Back;;;0;0;0;0
22543;Schulz;Uwe Schulz;1960-12-06;;1,76 m;;;;0;0;0;0
22726;Balmer;Stuart Murray Balmer;1969-09-20;Falkirk;1,85 m;Right-Back;right;;0;0;0;0
22747;Brivio;Pierluigi Brivio;1969-05-21;Milano;1,83 m;Goalkeeper;right;;0;0;0;0
22775;Disztl;Péter Disztl;1960-03-30;Baja;N/A;Goalkeeper;;;0;0;37;0
22789;Schmäler;Olaf Schmäler;1969-11-10;Lüneburg;N/A;;;;0;0;0;0
23013;Campagnolo;Stefan Campagnolo;1969-03-13;;1,83 m;Goalkeeper;;;0;0;0;0
23583;Woodthorpe;Colin Woodthorpe;1969-01-13;;1,85 m;Left-Back;left;;0;0;0;0
23738;Nagy;Antal Nagy;1944-05-16;Budapest;N/A;Centre-Forward;N/A;;0;0;0;0
23759;Damsted;John Damsted;1969-05-22;;;Centre-Forward;;;0;0;0;0
23980;Vencel;Alexander Vencel;1967-03-02;Bratislava;1,89 m;Goalkeeper;right;;0;0;20;0
24143;Khomukha;Хомуха Дмитрий Иванович;1969-08-23;Firyuza, Aşgabat District;1,78 m;Attacking Midfield;right;;0;0;15;2
24257;Balajic;Stipe Balajić;1968-09-27;Sinj;1,88 m;;both;;0;0;0;0
24474;Illgner;Bodo Illgner;1967-04-07;Koblenz;N/A;Goalkeeper;N/A;;0;0;54;0
24591;McCarthy;Tony McCarthy;1969-11-09;;;;;;0;0;0;0
24922;Sand;Olaf Sand;1969-08-29;;1,81 m;;right;;0;0;0;0
25043;Tetradze;Тетрадзе (Осипов) Омари Михайлович;1969-10-13;Velispiri;1,76 m;Right-Back;both;;0;0;37;1
25084;Maslov;Маслов Александр Владимирович;1969-12-25;Makhachkala;1,82 m;Centre-Forward;right;;0;0;1;1
25267;Richter;Thomas Richter;1967-06-29;Hof;N/A;Defensive Midfield;N/A;;0;0;0;0
25282;Lesiak;Andrzej Lesiak;1966-05-21;Nowogrod Bobrzanski;N/A;Sweeper;N/A;;0;0;18;1
25311;Aaltonen;Mika Aaltonen;1965-11-16;Turku;;Attacking Midfield;;;0;0;12;0
25313;Bremser;Dirk Bremser;1965-10-01;Bochum;1,77 m;Right Midfield;right;;0;0;0;0
25321;Gaspercic;Ronald Louis Gaspercic;1969-05-09;Genk;1,86 m;Goalkeeper;right;;0;0;8;0
25327;Farrington;Mark Farrington;1965-06-15;Liverpool;1,78 m;;;;0;0;0;0
25333;Iliev;Николай Илиев;1964-03-31;Sofia;1,92 m;Centre-Back;;;0;0;20;2
25335;Kaminski;Eugen Kaminski;1963-08-16;;;;;;0;0;0;0
25343;Patzke;Wolfgang Patzke;1959-02-24;Mülheim an der Ruhr;N/A;Attacking Midfield;;;0;0;0;0
25356;Cadete;Jorge Paulo Cadete Santos Reis;1968-08-27;Porto Amelia;1,80 m;Centre-Forward;right;;0;0;36;6
25997;Trommer;Uwe Trommer;1964-03-29;Leipzig;N/A;Left Midfield;;;0;0;0;0
26282;Johansen;Bjørn Johansen;1969-09-07;Tromsø;1,85 m;Central Midfield;right;;0;0;0;0
28780;McInally;Alan Bruce McInally;1963-02-10;Ayr;N/A;Centre-Forward;;;0;0;8;3
28826;Di Bitonto;Nicola Di Bitonto;1966-05-01;Barletta;1,83 m;Goalkeeper;;;0;0;0;0
29282;Boutal;Samuel Boutal;1969-11-22;Bordeaux;1,80 m;Centre-Forward;right;;0;0;0;0
29463;Granic;Branko Granic;1966-05-12;;;;;;0;0;0;0
29556;Jarni;Robert Jarni;1968-10-26;Čakovec;1,82 m;Left-Back;left;;0;0;1;0
30537;Manzi;Leonardo Caetano Manzi;1969-04-28;Goiania;N/A;Centre-Back;N/A;;0;0;0;0
30936;Vivas;Nelson Davíd Vivas;1969-10-18;San Nicolás de los Arroyos;1,66 m;Right-Back;both;;0;0;42;1
33001;Remien;Ryszard Remień;1968-04-10;Kedzierzyn;1,73 m;Centre-Back;right;;0;0;0;0
33191;Leszczynski;Zdzisław Leszczyński;1969-01-15;Pabianice;1,82 m;Defensive Midfield;right;;0;0;0;0
33305;Böse;Frank Böse;1969-02-14;Hamburg;N/A;Goalkeeper;;;0;0;0;0
33670;Tarkkio;Kimmo Juhani Tarkkio;1966-01-15;Helsinki;1,78 m;Centre-Forward;right;;0;0;3;0
33730;Miller;Joe Miller;1967-12-08;Glasgow;1,72 m;Centre-Forward;both;;0;0;0;0
34107;Rohrbacher;Bernd Rohrbacher;1965-09-15;Merchweiler;1,73 m;Left Midfield;left;;0;0;0;0
35894;Savicevic;Dejan Savićević;1966-09-15;Titograd;1,82 m;Attacking Midfield;left;;0;0;57;20
35914;Kraft;Michael Kraft;1966-04-23;Dernbach;N/A;Goalkeeper;N/A;;0;0;0;0
36549;Berger;Henrik Berger;1969-05-16;;1,70 m;Right Midfield;right;;0;0;0;0
