TmID;JerseyName;FullName;BirthDate;BirthPlace;Height;PrimPosition;Foot;Outfitter;NumGames;NumGoals;NumIntGames;NumIntGoals
227450;Beruatto;Paolo Beruatto;1957-01-02;Cuorgnè;1,79 m;;;;0;0;0;0
228060;Burridge;John Burridge;1951-12-03;Workington;1,80 m;Goalkeeper;;;0;0;0;0
228127;De Giorgis;Giorgio De Giorgis;1957-10-13;Genova;1,78 m;;;;0;0;0;0
228238;Pionetti;Enrico Pionetti;1955-04-05;Parma;1,85 m;Goalkeeper;;;0;0;0;0
230729;de Wit;Peter Antoon de Wit;1950-08-18;Zaandam;;Right-Back;;;0;0;0;0
230738;van der Lem;Gerard van der Lem;1952-11-15;Amsterdam;;Right Winger;;;0;0;0;0
231190;Terletzki;Frank Terletzki;1950-08-05;Berlin;N/A;Attacking Midfield;;;0;0;4;1
232282;Holland;John Holland;1953-07-05;;;;;;0;0;59;0
232289;Xuereb;Raymond Xuereb;1952-09-22;;;;;;0;0;48;6
232456;Borovicka;Vladimír Borovička;1954-03-25;Děčín;N/A;Goalkeeper;;;0;0;4;0
232878;Daerden;Jozef Winandus Daerden;1954-11-26;s ́Herenelderen;;;;;0;0;5;0
233104;Berends;Wim Berends;1956-05-19;;1,88 m;Goalkeeper;right;;0;0;0;0
233191;Mujica;Juan Martín Mujica Ferreira;1943-12-22;Casablanca;1,76 m;Left-Back;left;;0;0;22;2
234403;Adamec;Jozef Adamec;1942-02-26;Vrbové;;;;;0;0;44;14
234417;Hrdlicka;Ivan Hrdlička;1943-11-20;Račišdorf;1,76 m;;;;0;0;0;0
234444;Zlocha;Ján Zlocha;1942-03-24;Bratislava;1,81 m;;;;0;0;0;0
236039;Aubour;Marcel Aubour;1940-06-17;Saint-Tropez;1,80 m;Goalkeeper;right;;0;0;20;0
236052;De Michèle;Gabriel De Michèle;1941-03-06;Saint-Étienne;1,76 m;Left-Back;;;0;0;0;0
236213;Vuilleumier;Georges Vuilleumier;1944-09-21;Tramelan;1,78 m;Centre-Forward;right;;0;0;20;2
237710;Peacock;Alan Peacock;1937-10-29;Middlesbrough;;;;;0;0;6;3
237723;Amarildo;Amarildo Tavares da Silveira;1939-06-29;Campos dos Goytacazes;1,69 m;Centre-Forward;;;0;0;23;7
237768;Vladica Kovacevic;Bлaдимиp Koвaчeвић Bлaдицa;1940-01-07;Ivanjica;N/A;;;;0;0;13;2
237814;Stojanović;Mirko Stojanović;1939-06-11;Zagreb;1,83 m;Goalkeeper;;;0;0;0;0
242259;Houtsonen;Leo Houtsonen;1958-10-25;Pieksämäki;1,75 m;;;;0;0;4;0
243434;Cabo;Marco Cabo;1948-03-27;;;;left;;0;0;0;0
243512;van Staveren;Adri van Staveren;1953-04-01;Warmond;;Left Winger;;;0;0;0;0
243924;Coates;Ralph Coates;1946-04-26;Hetton-le-Hole;;Left Winger;;;0;0;4;0
243936;Hegan;Daniel Hegan;1943-06-14;Coatbridge;;;;;0;0;8;0
245248;Velázquez;Manuel Velázquez Villaverde;1943-01-24;Madrid;1,75 m;Central Midfield;;;0;0;10;2
245309;João;Mário João;1935-06-06;Barreiro;;Right-Back;right;;0;0;3;0
245359;Tagnin;Carlo Tagnin;1932-11-18;Valle San Bartolomeo;1,75 m;Central Midfield;;;0;0;0;0
246612;ter Horst;Gerrie ter Horst;1943-09-11;Steenwijk;1,79 m;Centre-Back;;;0;0;0;0
246766;Samokhin;Viktor Samokhin;1956-01-24;;;;;;0;0;0;0
247059;Dvorak;Milan Dvořák;1934-11-19;Prag;;;;;0;0;13;3
247425;Baird;Stuart Samuel Baird;1930-05-13;Denny;;Left Midfield;left;;0;0;7;2
247859;Cappello;Gino Cappello;1920-06-02;Padova;1,72 m;Centre-Forward;right;;0;0;11;3
248795;Gonzalvo II;José Gonzalvo Falcón;1920-01-16;Mollet del Vallès;;;;;0;0;8;0
249110;Paatelainen;Matti Paatelainen;1944-06-14;Äänekoski;;;;;0;0;47;11
249181;Harris;Stephen Carl Harris;1956-11-03;Neath;1,75 m;;;;0;0;26;1
249235;Giovannini;Attilio Giovannini;1924-07-30;San Michele Extra;;Defensive Midfield;;;0;0;0;0
250106;Lysenko;Лисенко Олександр Петрович;1956-02-11;Grebinka, Poltava Region;1,78 m;;;;0;0;0;0
250918;Castelletti;Sergio Castelletti;1937-12-30;Casale Monferrato;N/A;Left-Back;;;0;0;7;0
250948;Pizzaballa;Pierluigi Pizzaballa;1939-09-14;Bergamo;1,75 m;Goalkeeper;;;0;0;0;0
250951;Rimbaldo;Claudio Rimbaldo;1932-11-13;Pola;;Defensive Midfield;;;0;0;0;0
251034;Taylor;Alan David Taylor;1953-11-14;Hinckley;;;;;0;0;0;0
251095;Marchi;Anthony Vittorio Marchi;1933-02-21;Edmonton;;Central Midfield;;;0;0;0;0
251118;Mathieson;Willie Mathieson;1943-07-20;Cardenden;;;;;0;0;0;0
255153;Seargeant;Steve Seargeant;1951-01-02;Liverpool;;Left-Back;;;0;0;0;0
255171;Carlos Guerini;Carlos Alfredo Guerini Lacasia;1949-03-10;Cordoba;1,62 m;Centre-Forward;;;0;0;0;0
255327;Salvadori;Roberto Salvadori;1950-07-29;Magenta;1,77 m;Left-Back;;;0;0;0;0
256219;Sprake;Gareth Sprake;1945-04-03;Swansea;1,83 m;Goalkeeper;;;0;0;40;0
256232;Zmijewski;Janusz Żmijewski;1943-03-04;Radzymin;1,80 m;;;;0;0;15;7
257951;Farison;Gérard Farison;1944-03-15;Terrenoire;1,75 m;Left-Back;;;0;0;1;0
259195;Stankov;Kiril Christov Stankov;1949-05-20;Sofia;1,73 m;;;;0;0;1;0
262148;Trafella;Gert Trafella;1955-06-23;;N/A;Right-Back;;;0;0;0;0
266622;Iordanov;Iordan Iordanov;1951-09-28;;;;;;0;0;1;1
266915;Zvunka;Jules Zvunka;1941-08-17;Le Ban-Saint-Martin;1,78 m;Right-Back;;;0;0;0;0
269867;Antić;Радомир Антић;1948-11-22;Žitište;;;;;0;0;1;0
282172;Tepszics;IgnÃ¡c Tepszics;1958-03-17;Budapest;1,83 m;;;;0;0;1;0
285285;Grimes;Ashley Grimes;1957-08-02;;1,80 m;;;;0;0;1;1
285365;Gatt;Robert Gatt;1949-05-07;;;Goalkeeper;;;0;0;1;0
285416;Schembri;Mario Schembri;1950-07-30;;;;;;0;0;14;0
289694;Bizzarri;Claudio Bizzarri;1933-12-21;Civitanova Marche;1,72 m;Left Winger;;;0;0;0;0
290281;Grima;Joseph Grima;1943-01-03;;;;;;0;0;1;0
295180;Verheyen;Jan Verheyen;1944-07-09;Hoogstraten;;Defensive Midfield;;;0;0;33;0
295940;Cheran;Florin Cheran;1947-04-05;;;;;;0;0;37;0
296016;Júlíusson;Ólafur Júlíusson;1951-07-11;;;;;;0;0;17;1
296358;Dumitrescu;Florian Dumitrescu;1946-10-27;;;;;;0;0;1;0
296480;Colquhoun;Edmund Peter Skirving Colquhoun;1945-03-29;Prestonpans;;Centre-Back;;;0;0;1;0
296745;Stevenson;William Byron Stevenson;1956-09-07;Llanelli;;Centre-Forward;;;0;0;16;0
296954;Thio;Johnny Thio;1944-09-02;Roeselare;;Left Winger;;;0;0;18;6
297793;Allan;Thomson Sandlands Allan;1946-10-05;Longridge;1,78 m;Goalkeeper;;;0;0;2;0
297949;Goranov;Milen Goranov;1947-05-10;;;;;;0;0;0;0
298315;Müller;Matthias Müller;1954-10-18;Dresden;;Right-Back;;;0;0;4;0
298624;Kopeikin;Копейкин Борис Аркадьевич;1946-03-27;Chelyabinsk;N/A;Second Striker;N/A;;0;0;8;0
298780;von Wartburg;Arthur von Wartburg;1952-12-25;Basel;;;;;0;0;5;0
298900;Marinho;Mário Abreu Alves da Silva;1954-07-08;Macao;;Left-Back;right;;0;0;0;0
298943;Folha;Fernando Manuel Parada Folha;1958-01-18;Matosinhos;;Left Winger;;;0;0;0;0
298996;Alfonsson;Bergsveinn Alfonsson;1946-02-02;;;;;;0;0;0;0
299013;McFall;Ronald Joseph McFall MBE;1945-07-18;Belfast;;;;;0;0;0;0
299031;Purima;Petre Purima;1954-01-21;;;;;;0;0;0;0
299068;Tune-Hansen;Henrik Tune-Hansen;1955-12-12;;;Centre-Back;;;0;0;0;0
299188;Susic;Sead Susic;1953-01-03;Zavidovići;1,78 m;;;;0;0;1;0
299210;Mozejko;Andrzej Mozejko;1949-04-22;;;;;;0;0;0;0
299241;Bild;Per-Olof Bild;1949-12-13;;;;;;0;0;0;0
299265;Ljosdal;Cay Ljosdal;1950-12-07;;;;;;0;0;0;0
299337;Stuart;Edward Albert Stuart;1931-05-12;Middelburg, Eastern Cape;;Right-Back;right;;0;0;0;0
299478;Geisser;Walter Geisser;1950-08-14;Glarus;;;;;0;0;0;0
299480;Holland;Julian Holland;1952-06-17;;;;;;0;0;0;0
299645;Dumon;Eric Dumon;1954-05-23;;;;;;0;0;0;0
300963;Nilsson;Hans Nilsson;1941-11-07;;;;;;0;0;0;0
301070;Gröbli;Alfred Gröbli;1947-08-29;;1,76 m;;;;0;0;0;0
301972;Maggiora;Domenico Maggiora;1955-01-14;Quattordio;1,76 m;;;;0;0;0;0
302229;Tatono;José Antonio García Conesa;1940-05-05;;;;;;0;0;0;0
302777;Camerini;Francis Camerini;1948-01-25;Marseille;;;;;0;0;2;0
302953;Rodri;Roberto Rodríguez Aguirre;1942-11-14;Logroño;;Goalkeeper;;;0;0;0;0
303782;Cochrane;George Terence Cochrane;1953-01-23;Killyleagh;;;;;0;0;26;1
303943;Mutkovic;Peter Mutkovič;1945-10-19;Bratislava;1,70 m;;;;0;0;1;0
304111;Axente;Mircea Axente;1944-12-09;;;;;;0;0;0;0
304599;Kiefer;Josef Kiefer;1942-12-05;;;;;;0;0;0;0
304779;Schreiner;Johnny Schreiner;1945-05-18;;;;;;0;0;0;0
304785;Vold;Johannes Vold;1945-05-12;;;;;;0;0;3;1
305006;Vandenbossche;Hugo Vandenbossche;1947-11-02;;;Goalkeeper;;;0;0;0;0
305340;Nielsen;Villy Nielsen;1935-08-15;;;;;;0;0;0;0
306504;Desbiolles;Michel René Desbiolles;1941-08-24;Chêne-Bougeries;;;;;0;0;6;0
306729;Germano;José Germano;1942-03-25;Minas Gerais;;Left Winger;;;0;0;0;0
306917;Bacci;Giancarlo Bacci;1931-06-17;Peretola;1,80 m;Centre-Forward;;;0;0;3;1
306932;Courtney;Patrick Courtney;1941-02-05;Dublin;;;;;0;0;0;0
307956;Blomqvist;Karl-Axel Blomqvist;1938-11-22;;;;;;0;0;0;0
308991;Jara;Vicente Anastasio Jara Segovia;1941-01-22;Capiatá;;;;;0;0;1;0
310576;Paco;Francisco Ruiz Brenes;1948-03-02;San Fernando;;Goalkeeper;;;0;0;0;0
314475;Mulder;Jappie Mulder;1943-11-25;Leeuwarden;;Left Winger;;;0;0;0;0
314630;Haan;Thomas Haan;1945-11-18;Oude Pekela;;;;;0;0;0;0
319023;Golac;Иван Голац;1951-06-15;Koprivnica;1,78 m;Centre-Back;right;;0;0;0;0
324529;Charnley;Raymond Ogden Charnley;1939-05-29;Lancaster;1,88 m;;;;0;0;1;0
327383;O`Kane;William James O`Kane;1948-06-17;Derry;;Right-Back;;;0;0;20;0
328840;Worthington;Frank Stewart Worthington;1948-11-23;Halifax;1,78 m;;;;0;0;8;2
336541;Quagliozzi;Roberto Quagliozzi;1952-01-26;Pontecorvo;1,77 m;;;;0;0;0;0
336909;Miele;Renato Miele;1957-10-25;Roma;1,80 m;Centre-Back;;;0;0;0;0
348183;Habermann;Kurt Habermann;1939-01-15;;;Central Midfield;N/A;;0;0;0;0
351982;Comas;Ismael Comas;1942-12-01;;;Goalkeeper;;;0;0;0;0
360497;Oostdam;Joop Oostdam;1958-10-14;;;Centre-Back;;;0;0;0;0
367776;Antoniotti †;Lelio Antoniotti †;1928-01-17;Bard;1,68 m;;;;0;0;0;0
368012;Fedele;Adriano Fedele;1947-10-10;Udine;N/A;Left-Back;;;0;0;0;0
368063;Arecco;Osvaldo Arecco;1955-01-27;Genova;1,75 m;;;;0;0;0;0
368515;Peccenini;Franco Peccenini;1953-08-16;Palestrina;1,81 m;;;;0;0;0;0
378644;Bernsten;Curt Bernsten;1951-12-31;;;;;;0;0;0;0
380360;Higgins;Mark Nicholas Higgins;1958-09-29;Buxton;1,85 m;Centre-Back;;;0;0;0;0
389068;Bertoloni;Quinto Bertoloni;1927-03-10;Avenza;;Central Midfield;;;0;0;0;0
389576;Bertuzzo;Ezio Bertuzzo;1952-07-23;Settimo Torinese;1,70 m;Left Winger;;;0;0;0;0
405303;Braglia;Giorgio Braglia;1947-02-19;Bomporto;1,82 m;Right Winger;;;0;0;0;0
410921;Porlezza;Carlo Porlezza;1939-12-17;Basel;;Defensive Midfield;;;0;0;0;0
413221;Rehnelt;Peter Rehnelt;1943-04-29;;;;;;0;0;0;0
420351;Oost;Jeffrey Oost;1956-04-23;;;Attacking Midfield;;;0;0;0;0
421225;Hildebrand;Cor Hildebrand;1951-09-13;Utrecht;;;;;0;0;0;0
422678;Kram;Peter Kram;1952-01-10;;;Centre-Forward;;;0;0;0;0
426988;Güray;Ceyhun Güray;1956-09-28;Istanbul;;Centre-Back;;;0;0;0;0
430421;Francesconi;Fulvio Francesconi;1944-11-19;Russi;1,73 m;Left Winger;;;0;0;0;0
430427;Motta;Enrico Motta;1928-06-18;Lissone;;;;;0;0;0;0
