TmID;JerseyName;FullName;BirthDate;BirthPlace;Height;PrimPosition;Foot;Outfitter;NumGames;NumGoals;NumIntGames;NumIntGoals
2605;Thier;César Luis Thier;1967-10-15;Santa Cruz do Sul;1,87 m;Goalkeeper;;;0;0;0;0
2627;Tümmler;Stefan Tümmler;1979-07-20;;;;;;0;0;0;0
2919;Adamski;Marcin Adamski;1975-08-20;Swinoujscie;N/A;Centre-Back;N/A;;0;0;3;0
2922;Saler;Jürgen Saler;1977-10-04;Knittelfeld;1,75 m;Central Midfield;right;;0;0;9;1
2959;Rushfeldt;Sigurd Rushfeldt;1972-12-11;Vadsø;1,90 m;Centre-Forward;right;;0;0;38;7
2964;Sáfár;Szabolcs Sáfár;1974-08-20;Budapest;1,89 m;Goalkeeper;right;;0;0;14;0
2983;Schriebl;Alexander Schriebl;1978-09-02;Salzburg;1,70 m;Attacking Midfield;right;;0;0;3;0
2990;Quattrocchi;Pablo Javier Quattrocchi;1974-01-19;Quilmes;N/A;Centre-Back;N/A;;0;0;0;0
2999;Iwelumo;Christopher Robert Iwelumo;1978-08-01;Coatbridge;N/A;Centre-Forward;N/A;;0;0;4;0
3018;Mühlbauer;Mario Mühlbauer;1977-03-17;Linz;1,72 m;Right Midfield;right;;0;0;0;0
3028;Riegler;Helmut Riegler;1976-10-13;Linz;1,78 m;;both;;0;0;0;0
3056;Neukirchner;Günther Neukirchner;1971-12-02;Grambach;1,77 m;;right;;0;0;14;1
3089;Bartlett;Thurston Shaun Bartlett;1972-10-31;Cape Town, Western Cape;1,88 m;Centre-Forward;right;;0;0;74;28
3101;Niemi;Antti Mikko Niemi;1972-05-31;Oulu;1,86 m;Goalkeeper;right;;0;0;68;0
3175;Hasselbaink;Jerrel Hasselbaink;1972-03-27;Paramaribo;1,78 m;Centre-Forward;right;;0;0;23;9
3194;Silva;Gilberto Aparecido da Silva;1976-10-07;Lagoa da Prata;1,85 m;Defensive Midfield;right;;0;0;94;3
3211;Xavier;Abel Luis da Silva Costa Xavier;1972-11-30;Nampula;1,89 m;Right-Back;right;;0;0;20;2
3214;Velkoborsky;Jan Velkoborský;1975-07-14;Pilsen;1,90 m;Centre-Back;right;;0;0;2;0
3247;Ehiogu;Ugochuku Ehiogu;1972-11-03;London;1,92 m;Centre-Back;right;;0;0;4;1
3267;Allbäck;Marcus Christian Allbäck;1973-07-05;Göteborg;N/A;Centre-Forward;N/A;;0;0;74;30
3299;Bennett;Ian Michael Bennett;1971-10-10;Worksop;1,83 m;Goalkeeper;;;0;0;0;0
3300;Benarbia;Ali Benarbia;1968-10-08;Oran;1,71 m;Attacking Midfield;right;;0;0;9;0
3335;Petta;Alfred Manuel Petta;1974-08-06;Rotterdam;1,70 m;Left Midfield;left;;0;0;0;0
3359;Sylvinho;Sylvio Mendes Campos Júnior;1974-04-12;São Paulo;1,73 m;Left-Back;left;;0;0;7;0
3376;Korkut;Tayfun Korkut;1974-04-02;Stuttgart;1,81 m;Right Midfield;right;;0;0;43;1
3387;Lonfat;Johann Lonfat;1973-03-11;Martigny;1,79 m;Right Midfield;right;;0;0;23;0
3405;Brown;Wesley Michael Brown;1979-10-13;Manchester;1,84 m;Centre-Back;right;;0;0;23;1
3406;Giggs;Ryan Joseph Giggs;1973-11-29;Cardiff;1,79 m;Left Midfield;left;;0;0;64;12
3418;López;Claudio Javier López;1974-07-17;Río Tercero;1,78 m;Second Striker;left;;0;0;58;14
3504;Özalan;Fehmi Alpay Özalan;1973-05-29;Izmir;1,88 m;Centre-Back;right;;0;0;90;4
3508;Coco;Francesco Coco;1977-01-08;Paternò;1,81 m;Left-Back;right;;0;0;17;0
3524;Simone;Marco Simone;1969-01-07;Castellanza;1,70 m;Centre-Forward;both;;0;0;4;0
3535;Ricardo;Ricardo Lﾃｳpez Felipe;1971-12-30;Madrid;1,87 m;Goalkeeper;left;;0;0;2;0
3557;Stam;Jakob Stam;1972-07-17;Kampen;1,91 m;Centre-Back;right;;0;0;66;3
3561;Karelse;John Karelse;1970-05-17;Wemeldinge;;Goalkeeper;;;0;0;0;0
3571;Boksic;Alen Boksic;1970-01-21;Makarska;1,87 m;Centre-Forward;right;;0;0;41;10
3608;Keller;Kasey Christopher Keller;1969-11-29;Olympia, Washington;N/A;Goalkeeper;N/A;;0;0;103;0
3641;Clemence;Stephen Neal Clemence;1978-03-31;Liverpool;1,80 m;Right Midfield;left;;0;0;1;0
3699;Di Canio;Paolo Di Canio;1968-07-09;Roma;N/A;Centre-Forward;N/A;;0;0;9;2
3738;Marriott;Andrew Marriott;1970-10-11;Sutton-in-Ashfield;1,83 m;Goalkeeper;;;0;0;5;0
3787;Hignett;Craig Hignett;1970-01-12;Liverpool;1,79 m;Right Winger;right;;0;0;0;0
3813;Vidmar;Anthony Vidmar;1970-07-04;Adelaide;1,86 m;Left-Back;left;;0;0;77;3
3823;Berg;Henning Stille Berg;1969-09-01;Eidsvoll;1,83 m;Right-Back;right;;0;0;101;9
3911;Bonnissel;Jérôme Bonnissel;1973-04-16;Montpellier;1,74 m;Left-Back;left;;0;0;0;0
4015;Saha;Louis Laurent Saha;1978-08-08;Paris;1,82 m;Centre-Forward;left;;0;0;20;4
4142;Martínez;Sebastián Martínez;1977-12-04;Wien;1,76 m;Central Midfield;right;;0;0;2;0
4243;Dunn;David John Ian Dunn;1979-12-27;Great Harwood;1,78 m;Attacking Midfield;right;;0;0;1;0
4250;Impey;Andy Impey;1971-09-13;London;1,73 m;Defensive Midfield;right;;0;0;1;0
4281;Pollet;Ludovic Pollet;1970-06-18;Vieux-Condé;1,84 m;Centre-Back;right;;0;0;0;0
4319;Galásek;Tomáš Galásek;1973-01-15;Frýdek-Místek;1,80 m;Defensive Midfield;right;;0;0;69;1
4336;Addo;Eric Pappoe Addo;1978-11-12;Accra;1,83 m;Centre-Back;right;;0;0;45;0
4340;Faber;Ernest Faber;1971-08-27;Geldrop;1,84 m;Centre-Back;right;;0;0;1;0
4358;Kezman;Матеја Кежман;1979-04-12;Zemun;1,82 m;Centre-Forward;right;;0;0;22;7
4368;Gyan;Christian Gyan;1978-11-02;Tema;1,75 m;Right-Back;right;;0;0;23;0
4372;Paauwe;Patrick Paauwe;1975-12-27;Dronten;1,83 m;Centre-Back;left;;0;0;5;0
4375;Reiziger;Michael John Reiziger;1973-05-03;Amstelveen;1,76 m;Right-Back;right;;0;0;71;1
4378;Leonardo;Leonardo dos Santos Silva;1976-08-21;Rio de Janeiro;1,76 m;Right-Back;right;;0;0;0;0
4409;Nurmela;Mika Nurmela;1971-12-26;Oulu;1,78 m;Right Midfield;right;;0;0;72;4
4423;Claessens;Gert Claessens;1972-02-21;Tongeren;1,89 m;Left Midfield;left;;0;0;4;1
4556;Nelisse;Robin Nelisse;1978-01-25;Rotterdam;1,87 m;Centre-Forward;right;;0;0;2;4
4570;Landzaat;Denny Domingues Landzaat;1976-05-06;Amsterdam;1,78 m;Central Midfield;right;;0;0;38;1
4574;Victoria;Raymond Victoria;1972-10-10;Utrecht;N/A;Central Midfield;N/A;;0;0;3;0
4578;Quinn;James Quinn;1974-12-15;Coventry;1,85 m;Centre-Forward;right;;0;0;50;4
4605;Kujovic;Bлaдaн Kуjoвић;1978-08-23;Niš;1,85 m;Goalkeeper;right;;0;0;0;0
4614;Van Dessel;Kevin Van Dessel;1979-04-09;Kapellen;1,80 m;Left Midfield;left;;0;0;0;0
4729;Machala;Oldřich Machala;1963-08-04;Bruntál;1,82 m;Sweeper;;;0;0;1;0
4819;Gaspoz;Alain Gaspoz;1970-05-16;Cotonou;1,72 m;Right-Back;both;;0;0;16;0
4837;Disler;Mark Disler;1974-03-26;;1,83 m;Centre-Back;right;;0;0;0;0
4915;Biaggi;Olivier Biaggi;1971-03-17;;;Left-Back;left;;0;0;0;0
4925;Joller;Daniel Joller;1978-03-19;;1,75 m;Right-Back;both;;0;0;0;0
4942;Bastida;Sergio José Bastida;1979-09-03;Rawson;1,71 m;Central Midfield;both;;0;0;3;0
4943;Hellinga;Wilco Hellinga;1970-08-16;Gorredijk;1,72 m;;;;0;0;0;0
4966;Pilipovic;Renato Pilipovic;1977-11-14;Rijeka;1,86 m;Left Midfield;left;;0;0;1;0
4971;Stary;Roman Stary;1973-12-18;Wien;1,68 m;Defensive Midfield;right;;0;0;0;0
5106;Brendel;Thomas Brendel;1976-05-11;;1,80 m;Centre-Forward;both;;0;0;0;0
5123;Schönberg;Piet Schönberg;1976-06-12;;N/A;Defensive Midfield;N/A;;0;0;0;0
5180;Bayertz;Markus Bayertz;1971-01-29;Willich;N/A;Left Midfield;N/A;;0;0;0;0
5359;Née;Frédéric Née;1975-04-18;Bayeux;1,83 m;Centre-Forward;right;;0;0;1;0
5372;Roche;Alain Roche;1967-10-14;Brive-la-Gaillarde;1,82 m;Centre-Back;right;;0;0;25;1
5427;Deblock;Pierre Deblock;1973-05-01;Auchel;1,78 m;Right Midfield;;;0;0;0;0
5435;Esteves;Hélder Vale de Padro Esteves;1977-07-01;Bragança;1,74 m;Centre-Forward;right;;0;0;0;0
5447;Ferrier;Romain Ferrier;1976-02-24;Cannes;1,80 m;Left-Back;left;;0;0;0;0
5473;Barul;Patrick Barul;1977-10-03;Orléans;1,75 m;Right-Back;right;;0;0;0;0
5481;Sikora;Eric Sikora;1968-02-04;Courrières;1,82 m;Right-Back;right;;0;0;0;0
5535;Cinetti;Fabio Cinetti;1973-11-21;Milano;1,77 m;Central Midfield;right;;0;0;0;0
5540;Rodríguez;Pablo Martín Rodríguez;1977-03-07;San Martín;N/A;Attacking Midfield;N/A;;0;0;0;0
5559;Potillon;Lionel Potillon;1974-02-10;Cluny;1,79 m;Left-Back;left;;0;0;0;0
5592;Jeunechamp;Cyril Jeunechamp;1975-12-18;Nîmes;1,75 m;Defensive Midfield;right;;0;0;0;0
5638;Pichot;Stéphane Pichot;1976-09-02;Ernée;1,78 m;Right-Back;right;;0;0;2;0
5656;Sterjovski;Миле Стерјовски;1979-05-27;Wollongong;1,81 m;Left Midfield;both;;0;0;42;8
5720;Collin;Xavier Collin;1974-08-17;Charmes;1,74 m;Left-Back;left;;0;0;0;0
5725;Wuillot;Laurent Wuillot;1975-07-11;Tournai;1,88 m;Centre-Back;both;;0;0;0;0
5754;Fresi;Salvatore Fresi;1973-01-18;La Maddalena;1,82 m;Centre-Back;right;;0;0;0;0
5815;Bá;Ibrahim N`Goma Ba;1973-11-12;Dakar;1,81 m;Right Midfield;right;;0;0;8;2
5832;Favalli;Giuseppe Favalli;1972-01-08;Orzinuovi;1,82 m;Left-Back;left;;0;0;8;0
5840;Pesaresi;Emanuele Pesaresi;1976-12-01;Ancona;1,80 m;Left-Back;both;;0;0;6;0
5885;MartÃ­nez;Gonzalo MartÃ­nez Caicedo;1975-11-30;Candelaria;1,79 m;Right-Back;right;;0;0;34;1
5894;Pieri;Mirko Pieri;1978-07-24;Grosseto;1,83 m;Left-Back;left;;0;0;0;0
5904;Iaquinta;Vincenzo Iaquinta;1979-11-21;Cutro;1,91 m;Centre-Forward;right;;0;0;40;6
5930;Marazzina;Massimo Marazzina;1974-07-16;Lodi;1,80 m;Centre-Forward;left;;0;0;3;0
5944;Dellas;Τραϊανός Δέλλας;1976-01-31;Thessaloniki;1,96 m;Centre-Back;right;;0;0;53;1
5961;Delvecchio;Marco Delvecchio;1973-04-07;Milano;1,86 m;Centre-Forward;left;;0;0;22;4
5992;Brioschi;Emanuele Brioschi;1975-06-23;Milano;1,84 m;Centre-Back;right;;0;0;0;0
6010;Berti;Gianluca Berti;1967-05-20;Firenze;1,90 m;Goalkeeper;;;0;0;0;0
6060;Belardi;Emanuele Belardi;1977-10-09;Eboli;1,87 m;Goalkeeper;right;;0;0;0;0
6062;Cirillo;Bruno Cirillo;1977-03-21;Castellammare di Stabia;1,87 m;Centre-Back;right;;0;0;11;0
6091;Grosso;Fabio Grosso;1977-11-28;Roma;1,90 m;Left-Back;left;;0;0;50;4
6101;Polat;Mehmet Polat;1978-06-08;Gaziantep;1,78 m;Centre-Back;right;;0;0;4;0
6107;Fayé;Abdoulaye Diagne-Faye;1978-02-26;Dakar;1,87 m;Centre-Back;left;;0;0;35;2
6156;Lee;이영표;1977-04-23;Hongcheon, Gangwon;1,76 m;Left-Back;both;;0;0;127;5
6161;Radu;Sergiu Marian Radu;1977-08-10;Râmnicu Vâlcea;N/A;Centre-Forward;N/A;;0;0;1;0
6242;Caneira;Marco António Simões Caneira;1979-02-09;Negrais;1,77 m;Centre-Back;right;;0;0;25;0
6381;Kellermann;Ralf Kellermann;1968-09-24;Duisburg;N/A;Goalkeeper;;;0;0;0;0
6452;Miernik;Robert Miernik;1977-08-13;;N/A;Goalkeeper;;;0;0;0;0
6453;Imhof;Matthias Imhof;1968-05-25;Erlenbach;1,76 m;Left Midfield;left;;0;0;0;0
6605;Klyk;Patrick Klyk;1975-10-01;;N/A;;N/A;;0;0;0;0
6778;Blissett;Gary Blissett;1964-06-29;Manchester;N/A;Centre-Forward;;;0;0;0;0
6781;Flachi;Francesco Flachi;1975-04-08;Firenze;1,75 m;Centre-Forward;left;;0;0;9;3
6789;Strauß;Stefan Strauß;1978-09-22;;1,78 m;Centre-Forward;right;;0;0;0;0
6939;Suffo;Patrick Suffo-Kengné;1978-01-17;Ebolowa;1,83 m;Centre-Forward;both;;0;0;47;4
6955;Bekiroglu;Volkan Kürşat Bekiroğlu;1977-12-20;Osmaniye;1,75 m;Left-Back;left;;0;0;3;0
7007;Özalp;Ramazan Özalp;1974-10-16;Adana;1,76 m;;;;0;0;0;0
7080;Washington;Washington Stecanela Cerqueira;1975-04-01;Brasília;1,89 m;Centre-Forward;right;;0;0;11;3
7162;Ulusal;Fazli Ulusal;1974-01-01;Trabzon;1,83 m;Centre-Forward;right;;0;0;0;0
7163;Kocabal;Halit Güven Kocabal;1979-04-12;Istanbul;1,80 m;Central Midfield;right;;0;0;0;0
7194;Erdogan;Murat Erdoğan;1976-08-01;London;1,80 m;Central Midfield;left;;0;0;0;0
7204;Nas;Kazım Nas;1978-03-02;Karaman;;Right-Back;;;0;0;0;0
7213;Namli;Erhan Namlı;1974-05-07;Ankara;1,69 m;Attacking Midfield;right;;0;0;0;0
7231;Hincal;Cengizhan Hınçal;1974-03-04;Istanbul;1,77 m;Right Midfield;right;;0;0;0;0
7463;Kvarme;Bjørn Tore Kvarme;1972-06-17;Trondheim;1,85 m;Centre-Back;right;;0;0;1;0
7464;López Rekarte;Aitor López Rekarte;1975-08-18;Arrasate;1,73 m;Right-Back;both;;0;0;1;0
7489;Donato;Donato Gama Da Silva;1962-12-30;Rio de Janeiro;1,78 m;Defensive Midfield;both;;0;0;12;0
7492;Manuel Pablo;Manuel Pablo García Díaz;1976-01-25;Arucas;1,77 m;Right-Back;right;;0;0;13;0
7504;Tristán;Diego Tristán Herrera;1976-01-05;La Algaba;1,84 m;Centre-Forward;both;;0;0;15;4
7514;Helguera;Iván Helguera Bujía;1975-03-28;Santander;1,84 m;Centre-Back;right;;0;0;47;3
7535;Tote;Jorge López Marco;1978-11-23;Madrid;1,77 m;Attacking Midfield;left;;0;0;0;0
7539;Berizzo;Manuel Eduardo Berizzo Magnolo;1969-11-13;Cruz Alta;1,84 m;Centre-Back;left;;0;0;11;0
7559;Catanha;Henrique Guedes da Silva;1972-03-06;Rio de Janeiro;1,76 m;Centre-Forward;right;;0;0;3;0
7571;Garrido;Javier Garrido Ramírez;1979-07-01;Valencia;1,76 m;Right-Back;right;;0;0;0;0
7577;de los Santos;Gonzalo de los Santos da Rosa;1976-07-19;Salto;1,88 m;Defensive Midfield;right;;0;0;39;0
7608;Dani García;Daniel García Lara;1974-12-22;Cerdanyola del Vallès;1,83 m;Centre-Forward;right;;0;0;5;1
7681;Lozano;John HÃ¡rold Lozano Prado;1972-03-30;Cali;1,94 m;Central Midfield;right;;0;0;48;3
7702;Redondo;Juan Luis Fernández Redondo;1977-01-17;Sevilla;1,77 m;Right-Back;right;;0;0;0;0
7710;Podestá;Inti Podestá Mezzetta;1978-04-23;Montevideo;1,75 m;Defensive Midfield;right;;0;0;2;0
7744;Rosado;Juan Manuel Rosado Mojarro;1974-04-24;Huelva;1,74 m;Centre-Forward;right;;0;0;0;0
7832;Álvarez;Enrique Álvarez Sanjuán;1975-07-20;Vigo;1,80 m;Centre-Back;right;;0;0;0;0
7871;Regueiro;Mario Ignacio Regueiro Pintos;1978-09-09;Montevideo;1,78 m;Left Winger;left;;0;0;31;1
7899;Tamudo;Raúl Tamudo Montero;1977-10-19;Santa Coloma de Gramanet;1,78 m;Centre-Forward;right;;0;0;13;5
8015;Pizzi;Juan Antonio Pizzi Torroja;1968-06-07;Santa Fe;1,85 m;Centre-Forward;right;;0;0;23;8
8037;De La Peña;Iván de la Peña López;1976-05-06;Santander;1,71 m;Attacking Midfield;right;;0;0;5;0
8058;Deane;Brian Christopher Deane;1968-02-07;Leeds;1,90 m;Centre-Forward;right;;0;0;3;0
8542;Weah;George Tawlon Manneh Oppong Ousman Weah;1966-10-01;Monrovia;1,85 m;Centre-Forward;both;;0;0;61;22
8864;Hartwig;Knut Hartwig;1969-11-13;Münster;N/A;Right Midfield;N/A;;0;0;0;0
9147;Meyer;Sven Meyer;1970-09-04;Berlin (West);N/A;Sweeper;N/A;;0;0;0;0
9194;Walle;Jan Walle;1976-08-30;;1,86 m;Centre-Back;both;;0;0;2;1
9233;Zeljko;Zoran Zeljko;1968-10-17;Caplina;N/A;Goalkeeper;N/A;;0;0;0;0
9480;Lindemann;Oliver Lindemann;1978-07-24;;N/A;;N/A;;0;0;0;0
9536;Ilie;Adrian Bucurel Ilie;1974-04-20;Craiova;1,77 m;Centre-Forward;both;;0;0;55;13
9630;Wagner;Jorge Wagner Goés Conceição;1978-11-17;Feira de Santana;1,78 m;Left Winger;left;;0;0;0;0
9644;Ignashevich;Игнашевич Сергей Николаевич;1979-07-14;Moskau;1,87 m;Centre-Back;right;;0;0;127;8
9696;Kostoulas;Αθανάσιος Κωστούλας;1976-03-24;Volos;1,79 m;Centre-Back;right;;0;0;2;0
9754;Stoltidis;Ιεροκλής Στολτίδης;1975-02-02;Mavrodendri;1,85 m;Defensive Midfield;left;;0;0;6;0
9758;Silberbach;JÃ¶rg Silberbach;1965-03-08;;;Centre-Back;right;;0;0;0;0
9806;Ferreira;Marco Júlio Castanheira Afonso Alves Ferreira;1978-03-12;Vimioso;1,77 m;Right Winger;right;;0;0;4;0
9811;Mendes;Pedro Miguel da Silva Mendes;1979-02-26;Guimarães;1,77 m;Defensive Midfield;both;;0;0;12;0
9821;Basinas;Άγγελος Μπασινάς;1976-01-03;Chalkida;1,80 m;Defensive Midfield;both;;0;0;100;7
9855;Nalitzis;Δημήτριος Ναλιτζής;1976-01-25;Piräus;1,88 m;Centre-Forward;left;;0;0;6;0
9864;Petkov;Milen Petkov;1974-01-12;General Toshevo;1,77 m;Defensive Midfield;left;;0;0;47;1
9984;Gaardsöe;Thomas Gaardsøe;1979-01-23;;1,88 m;Centre-Back;right;;0;0;2;1
10007;Moore;Alan Moore;1974-11-25;Dublin;1,75 m;;;;0;0;8;0
10290;Malbasa;Никола Малбаша;1977-09-12;Belgrad;N/A;Left-Back;N/A;;0;0;5;0
10566;Kaya;Markus Kaya;1979-10-20;Berlin;1,80 m;Attacking Midfield;right;;0;0;0;0
10682;Fincke;Andree Fincke;1968-09-17;;N/A;Attacking Midfield;;;0;0;0;0
10986;Rohrbach;Thorsten Rohrbach;1976-09-20;;N/A;Goalkeeper;;;0;0;0;0
11349;Adamczuk;Dariusz Adamczuk;1969-10-20;Szczecin;N/A;Defensive Midfield;N/A;;0;0;11;1
11353;Fleming;Curtis Joseph Fleming;1968-10-08;Manchester;1,78 m;Right-Back;;;0;0;10;0
11689;Holt;Gary James Holt;1973-03-09;Irvine;1,85 m;Central Midfield;right;;0;0;10;1
12368;Enerly;Arne Dagfinn Enerly;1972-12-09;Oslo;1,79 m;Right Midfield;;;0;0;2;0
12383;Strand;Roar Strand;1970-02-02;Trondheim;1,79 m;Central Midfield;right;;0;0;42;4
12700;Orman;Alen Orman;1978-05-31;Bugojno;1,83 m;Right Midfield;both;;0;0;1;0
12726;Whalley;Gareth Whalley;1973-12-19;;1,78 m;Central Midfield;right;;0;0;0;0
12727;Young;Scott Young;1976-01-14;Tonypandy;1,88 m;Centre-Back;right;;0;0;0;0
12825;Cowan;Tom Cowan;1969-08-28;Bellshill;1,74 m;Left-Back;left;;0;0;0;0
12886;Vlcek;Petr Vlček;1973-10-18;Marienbad;N/A;Centre-Back;N/A;;0;0;18;0
12919;Digozis;Άγγελος Διγκόζης;1974-03-19;Pella;1,74 m;Defensive Midfield;right;;0;0;0;0
12946;Katsiaros;Παναγιώτης Κατσιαρός;1978-05-08;Thessaloniki;1,73 m;Left-Back;left;;0;0;9;0
13008;Origi;Michael Okoth Origi;1967-11-16;Nairobi;1,86 m;Centre-Forward;left;;0;0;6;3
13061;Hoefkens;Carl Hoefkens;1978-10-06;Lier;1,85 m;Right-Back;right;;0;0;22;1
